drug_id,protein_id,interaction,split
D00176,P00579,0,train
D00065,P01365,1,train
D01184,P01366,0,train
D00065,P01367,1,train
D00508,P00647,0,train
D00104,P01368,0,train
D01185,P00118,1,train
D00005,P00794,1,train
D00266,P00583,0,train
D01186,P00120,1,train
D01187,P00629,0,train
D01188,P00120,1,train
D01189,P00020,1,train
D00766,P00120,1,train
D00714,P00019,1,train
D00666,P00019,1,train
D00326,P01369,0,train
D00049,P00466,0,train
D00544,P00209,1,train
D00543,P00608,1,train
D00334,P01370,0,train
D00635,P00058,1,train
D01190,P00386,0,train
D00269,P01364,0,train
D00664,P00019,1,train
D00055,P00418,0,train
D00703,P00060,0,train
D00050,P00179,0,train
D00064,P01004,0,train
D00256,P00902,0,train
D00005,P01284,1,train
D00005,P01181,1,train
D00438,P01218,1,train
D00005,P00020,1,train
D00017,P01203,1,train
D00866,P01371,0,train
D00250,P01372,0,train
D01029,P00020,1,train
D00006,P00541,0,train
D00560,P01373,0,train
D00958,P00019,1,train
D01191,P00118,1,train
D01192,P00352,0,train
D00162,P01364,0,train
D00022,P01374,1,train
D01193,P00205,0,train
D00503,P00055,1,train
D00125,P01375,1,train
D00226,P00341,0,train
D01194,P00020,1,train
D00854,P00152,1,train
D01195,P01223,0,train
D00022,P01376,1,train
D00109,P00028,1,train
D00135,P01377,1,train
D01095,P00135,1,train
D00301,P01378,0,train
D01196,P01379,0,train
D00071,P01380,0,train
D00857,P00721,1,train
D00844,P01381,0,train
D00022,P00287,1,train
D00385,P00795,0,train
D00076,P01382,0,train
D00109,P00155,1,train
D01197,P00003,0,train
D00473,P01123,1,train
D00022,P01383,1,train
D00005,P00040,1,train
D00037,P00106,1,train
D00005,P00370,1,train
D00700,P01384,0,train
D00230,P00979,0,train
D01198,P00019,1,train
D00539,P00600,0,train
D01199,P01292,1,train
D00022,P00554,1,train
D00092,P00441,0,train
D00341,P00044,1,train
D00311,P00203,0,train
D00106,P00019,1,train
D00072,P00118,1,train
D00147,P00381,0,train
D00529,P00564,0,train
D00005,P01222,1,train
D00583,P00821,0,train
D00567,P00292,0,train
D00065,P00049,1,train
D00343,P01385,0,train
D01200,P00072,1,train
D01201,P00135,1,train
D00022,P00734,1,train
D00602,P01386,0,train
D00109,P00020,1,train
D00315,P00200,1,train
D01202,P00020,1,train
D00438,P00020,1,train
D00447,P00019,1,train
D00239,P00700,0,train
D00022,P01225,1,train
D00032,P00020,1,train
D01203,P00120,1,train
D00795,P00019,1,train
D01204,P01152,1,train
D00125,P00393,1,train
D00045,P00019,1,train
D00801,P01247,0,train
D01205,P00072,1,train
D00172,P00874,0,train
D01206,P00020,1,train
D00508,P00933,0,train
D01207,P00032,0,train
D00908,P00985,0,train
D00561,P01120,0,train
D01208,P00019,1,train
D00752,P00044,1,train
D00781,P00592,0,train
D01209,P00082,0,train
D00676,P01387,0,train
D00065,P00100,1,train
D00005,P01388,1,train
D01210,P00020,1,train
D00558,P00654,0,train
D00182,P00451,0,train
D00539,P01389,0,train
D00592,P00046,0,train
D00005,P00113,1,train
D00125,P00624,1,train
D00134,P01379,0,train
D01211,P00349,1,train
D00262,P00594,0,train
D00082,P00088,0,train
D01212,P00368,1,train
D00900,P00019,1,train
D00022,P00450,1,train
D00054,P01136,0,train
D00005,P00040,1,train
D00172,P01390,0,train
D00065,P00776,1,train
D00244,P01167,0,train
D00872,P00455,0,train
D00122,P00484,0,train
D00131,P01088,0,train
D00125,P01041,1,train
D00579,P01391,0,train
D00105,P00071,0,train
D00069,P01389,0,train
D01213,P00641,1,train
D00393,P00727,0,train
D01214,P00168,0,train
D00122,P01125,0,train
D00005,P00061,1,train
D00529,P01130,0,train
D00147,P01392,0,train
D00114,P00854,0,train
D00428,P01393,0,train
D00065,P01394,1,train
D00005,P00610,1,train
D00390,P00215,1,train
D00181,P01197,0,train
D01136,P01395,0,train
D01215,P00579,0,train
D00315,P00953,1,train
D01216,P00025,1,train
D00162,P00944,0,train
D00041,P00335,0,train
D00073,P00296,0,train
D01217,P00105,1,train
D00343,P01396,0,train
D01218,P00128,0,train
D00005,P01277,1,train
D00258,P00113,1,train
D00618,P00571,1,train
D00707,P01154,0,train
D00345,P00803,0,train
D00119,P00020,1,train
D00265,P01305,0,train
D01219,P01392,0,train
D01220,P00436,1,train
D00142,P00059,0,train
D01221,P00709,0,train
D00086,P00086,1,train
D00299,P00379,0,train
D01222,P00393,1,train
D01204,P01191,1,train
D00441,P00141,0,train
D00233,P00869,0,train
D00022,P00155,1,train
D00041,P00211,0,train
D00005,P01397,1,train
D00065,P01398,1,train
D00430,P00207,0,train
D00059,P01028,1,train
D00101,P00345,0,train
D01223,P00963,0,train
D00065,P00073,1,train
D00005,P00880,1,train
D01224,P00200,1,train
D00059,P00333,1,train
D00494,P00445,1,train
D01225,P01352,0,train
D00115,P00366,1,train
D01226,P00877,1,train
D00116,P00020,1,train
D00022,P00576,1,train
D00161,P01399,0,train
D01227,P00493,1,train
D00183,P00486,0,train
D01158,P00884,0,train
D00587,P00115,1,train
D00438,P00880,1,train
D00004,P00004,1,train
D01087,P01400,0,train
D00130,P01401,0,train
D00065,P01402,1,train
D00743,P01205,0,train
D00960,P00641,1,train
D00624,P00215,1,train
D01228,P00423,1,train
D00125,P00346,1,train
D01229,P00020,1,train
D00440,P01403,0,train
D01161,P00787,1,train
D00225,P00049,1,train
D00219,P01231,0,train
D00065,P01365,1,train
D00022,P01404,1,train
D00005,P00499,1,train
D00223,P01168,0,train
D00230,P01127,0,train
D00494,P01059,1,train
D01230,P00251,0,train
D00005,P00158,1,train
D00005,P00113,1,train
D00005,P00020,1,train
D01122,P01405,0,train
D01231,P00894,0,train
D00535,P00643,0,train
D00419,P00078,0,train
D00181,P00065,0,train
D00065,P00118,1,train
D00065,P00403,1,train
D00748,P00004,1,train
D00927,P00020,1,train
D01015,P00445,1,train
D00561,P00830,0,train
D00078,P00083,0,train
D00682,P00714,0,train
D00065,P00039,1,train
D00265,P00815,0,train
D00398,P01406,1,train
D00172,P01407,0,train
D00022,P00872,1,train
D00124,P00592,0,train
D00847,P01309,0,train
D00065,P00119,1,train
D01232,P01408,0,train
D00882,P01409,0,train
D00022,P00641,1,train
D00022,P01410,1,train
D00548,P00511,0,train
D00872,P00884,0,train
D01070,P00277,0,train
D00504,P00548,1,train
D00426,P01411,0,train
D00438,P00020,1,train
D01149,P00137,0,train
D00147,P00477,0,train
D00022,P00940,1,train
D00703,P00144,0,train
D00018,P00148,0,train
D00958,P00019,1,train
D00943,P00104,0,train
D00125,P00836,1,train
D00003,P01412,0,train
D00071,P01093,0,train
D00161,P01413,0,train
D00561,P00802,0,train
D01233,P00470,1,train
D00153,P00369,1,train
D01234,P00045,1,train
D00199,P00747,0,train
D00707,P00894,0,train
D00089,P00470,0,train
D00444,P00500,1,train
D00022,P00725,1,train
D00022,P00120,1,train
D00547,P01265,0,train
D00438,P00020,1,train
D00743,P00556,0,train
D00122,P00686,0,train
D00005,P00020,1,train
D00149,P01414,1,train
D00485,P00019,1,train
D00139,P01106,0,train
D00102,P01415,0,train
D01235,P00832,1,train
D00076,P01416,0,train
D00022,P01417,1,train
D00198,P01418,0,train
D00005,P00554,1,train
D00215,P00638,0,train
D00037,P00309,1,train
D00069,P00225,0,train
D00041,P01129,0,train
D00131,P00808,0,train
D00410,P01089,0,train
D00438,P00013,1,train
D00567,P01419,0,train
D00065,P00898,1,train
D00163,P00527,0,train
D01236,P00118,1,train
D00288,P00020,1,train
D00005,P01196,1,train
D01237,P00045,1,train
D01150,P00283,1,train
D01238,P00657,0,train
D01239,P00118,1,train
D00912,P01420,0,train
D00497,P00118,1,train
D00496,P00019,1,train
D00345,P00751,0,train
D00440,P00413,0,train
D00041,P00240,0,train
D00022,P00020,1,train
D00022,P00833,1,train
D00109,P01118,1,train
D01240,P00762,0,train
D00022,P00445,1,train
D01058,P00019,1,train
D00003,P01421,0,train
D01241,P00020,1,train
D00838,P00115,0,train
D00284,P00019,1,train
D00128,P00303,0,train
D00170,P00058,1,train
D00016,P00009,0,train
D01242,P00214,1,train
D00177,P00126,1,train
D00270,P00650,0,train
D00297,P00020,1,train
D00102,P00873,0,train
D01243,P00587,0,train
D00005,P00004,1,train
D00648,P01131,0,train
D00022,P00562,1,train
D00703,P01422,0,train
D00567,P01423,0,train
D01244,P00305,0,train
D00022,P00033,1,train
D00055,P01337,0,train
D00022,P00118,1,train
D00049,P00023,0,train
D00527,P00052,0,train
D00038,P00612,0,train
D00130,P01424,0,train
D01245,P00592,1,train
D00161,P01425,0,train
D00005,P01426,1,train
D01171,P00019,1,train
D01246,P01292,0,train
D00022,P00264,1,train
D00307,P00500,1,train
D00183,P01036,0,train
D00666,P00215,1,train
D01247,P00019,1,train
D00217,P01287,0,train
D00078,P00780,0,train
D01122,P01150,0,train
D00244,P00429,0,train
D00073,P00440,0,train
D00094,P00943,0,train
D00265,P00288,0,train
D00047,P01003,0,train
D01187,P00725,1,train
D00438,P00020,1,train
D00567,P00115,0,train
D01085,P00027,0,train
D01027,P00007,1,train
D00473,P00734,1,train
D00580,P00020,1,train
D00094,P01427,0,train
D00882,P01428,0,train
D00005,P00020,1,train
D00845,P00870,0,train
D00017,P01035,1,train
D01248,P00025,1,train
D00547,P00051,0,train
D00398,P01429,1,train
D01192,P00428,0,train
D01249,P01274,0,train
D00378,P01291,1,train
D00012,P00282,0,train
D00215,P00884,0,train
D00314,P00160,1,train
D00389,P00019,1,train
D00366,P00737,0,train
D01174,P01430,1,train
D00690,P01431,0,train
D00508,P01297,0,train
D00258,P00165,1,train
D01150,P00020,1,train
D00118,P00257,1,train
D01250,P00019,1,train
D00125,P00020,1,train
D00429,P01150,0,train
D00372,P00554,1,train
D00041,P00941,0,train
D00032,P00366,1,train
D00098,P00967,0,train
D00149,P00020,1,train
D00005,P01273,1,train
D00005,P00870,1,train
D00022,P00057,1,train
D00248,P00285,0,train
D00400,P01432,0,train
D01251,P00187,1,train
D00065,P01433,1,train
D01252,P00611,0,train
D00022,P00607,1,train
D00542,P00567,1,train
D00718,P00777,0,train
D00543,P01434,1,train
D00005,P01435,1,train
D01164,P00020,1,train
D01253,P01436,0,train
D01254,P01127,0,train
D00341,P00239,1,train
D00711,P00394,0,train
D00005,P01437,1,train
D01127,P00020,1,train
D01255,P01438,0,train
D00204,P00019,1,train
D00250,P00009,0,train
D00208,P00714,0,train
D00005,P01118,1,train
D00065,P01064,1,train
D00004,P01439,1,train
D00472,P00215,1,train
D00389,P00019,1,train
D01133,P00853,0,train
D00041,P00482,0,train
D00071,P00663,0,train
D00101,P01162,0,train
D00102,P00564,0,train
D01256,P00349,1,train
D00672,P01440,1,train
D00987,P00247,0,train
D00149,P00918,1,train
D00495,P01163,0,train
D01257,P00025,1,train
D00065,P00283,1,train
D00022,P00545,1,train
D01258,P00020,1,train
D00343,P01441,0,train
D00718,P00425,0,train
D00174,P00019,1,train
D01259,P00470,1,train
D01260,P00191,1,train
D00022,P01442,1,train
D00776,P00971,0,train
D01261,P00121,0,train
D00258,P00582,1,train
D00142,P00381,0,train
D00345,P00246,0,train
D00270,P01443,0,train
D00296,P01326,0,train
D00603,P00020,1,train
D00125,P01444,1,train
D00316,P00193,0,train
D00271,P01343,0,train
D00512,P00033,0,train
D00923,P00020,1,train
D00005,P01445,1,train
D00028,P00013,1,train
D00065,P01446,1,train
D01262,P00010,0,train
D00398,P01171,1,train
D00398,P01181,1,train
D01263,P00025,1,train
D01264,P00176,0,train
D00567,P01148,0,train
D00875,P00118,1,train
D00065,P00776,1,train
D00094,P00173,0,train
D00664,P00019,1,train
D00389,P00215,1,train
D00149,P00560,1,train
D00558,P00676,0,train
D00065,P00772,1,train
D00005,P00538,1,train
D00154,P01447,0,train
D00494,P00243,1,train
D01059,P00294,0,train
D01161,P00771,1,train
D00332,P01448,1,train
D00621,P01449,0,train
D00027,P00044,1,train
D01265,P00032,0,train
D00139,P01450,0,train
D00385,P01451,0,train
D00144,P01326,0,train
D00215,P01452,0,train
D00146,P00031,1,train
D00171,P00853,1,train
D01266,P00462,0,train
D00003,P01453,0,train
D00078,P01454,0,train
D00225,P01455,1,train
D01267,P01456,1,train
D00032,P00020,1,train
D00065,P00968,1,train
D00561,P01457,0,train
D00065,P00496,1,train
D00341,P01458,1,train
D00034,P00721,1,train
D00233,P01459,0,train
D01268,P01460,0,train
D00236,P00019,1,train
D00915,P00013,1,train
D01269,P00020,1,train
D00739,P00020,1,train
D00131,P00679,0,train
D01006,P00044,1,train
D00022,P01287,1,train
D00075,P01461,0,train
D00564,P00101,0,train
D00181,P01462,0,train
D00702,P01463,0,train
D01034,P00884,0,train
D00015,P01464,0,train
D00473,P00413,1,train
D00073,P00484,0,train
D00022,P00111,1,train
D01270,P00379,0,train
D01271,P00004,1,train
D01272,P00506,0,train
D00096,P01307,0,train
D00301,P00179,0,train
D01273,P00366,1,train
D00259,P00669,0,train
D00543,P00020,1,train
D00031,P01465,0,train
D01274,P01466,0,train
D00872,P00713,0,train
D00005,P01467,1,train
D01275,P00019,1,train
D00300,P01118,0,train
D00038,P00117,0,train
D00093,P01147,0,train
D00491,P00037,0,train
D00511,P00118,1,train
D00684,P00019,1,train
D01132,P01468,0,train
D00307,P00020,1,train
D00005,P00113,1,train
D00022,P00028,1,train
D00288,P00020,1,train
D00786,P01008,1,train
D01276,P01469,0,train
D01277,P00806,0,train
D01278,P00659,0,train
D00572,P00025,1,train
D00065,P01470,1,train
D00005,P00113,1,train
D01279,P00025,1,train
D01280,P00830,0,train
D00611,P01471,0,train
D00752,P00026,1,train
D00621,P00438,0,train
D00065,P01048,1,train
D01281,P01472,0,train
D00331,P00920,0,train
D00764,P00597,0,train
D00105,P01110,0,train
D00066,P01473,0,train
D01282,P00281,1,train
D01252,P01254,0,train
D00013,P00020,1,train
D01136,P01163,0,train
D00342,P00529,0,train
D01022,P00013,1,train
D00444,P00257,1,train
D00428,P00800,0,train
D00800,P00208,0,train
D00650,P00596,1,train
D00005,P00249,1,train
D01283,P01459,0,train
D00803,P01205,0,train
D00113,P00433,0,train
D00135,P00633,1,train
D00125,P00712,1,train
D00345,P01170,0,train
D01284,P00019,1,train
D00561,P00967,0,train
D00102,P01147,0,train
D00022,P01474,1,train
D00445,P00527,0,train
D00102,P00604,0,train
D00008,P01040,0,train
D00866,P01475,0,train
D00426,P00135,0,train
D00141,P00556,0,train
D00024,P01014,1,train
D00123,P00686,0,train
D01285,P00083,1,train
D00021,P00592,0,train
D00378,P01476,1,train
D00001,P00701,0,train
D00005,P01477,1,train
D01286,P00152,1,train
D00581,P00161,0,train
D00225,P00118,1,train
D00718,P01003,0,train
D00005,P00625,1,train
D00065,P01160,1,train
D00923,P00020,1,train
D00025,P01478,0,train
D00022,P00020,1,train
D00564,P01309,0,train
D01287,P00830,0,train
D00109,P00069,1,train
D00621,P00367,0,train
D00271,P00745,0,train
D01288,P00379,0,train
D00398,P00283,1,train
D01289,P00135,1,train
D00022,P01479,1,train
D00065,P00698,1,train
D00621,P00994,0,train
D00198,P00643,0,train
D00106,P00019,1,train
D00385,P00268,0,train
D00011,P00247,0,train
D00151,P00019,1,train
D01290,P00019,1,train
D01136,P00807,0,train
D00141,P01473,0,train
D00707,P00399,0,train
D00065,P00094,1,train
D00082,P00482,0,train
D00307,P00283,1,train
D00980,P00019,1,train
D00461,P00266,0,train
D00125,P00399,1,train
D00037,P00150,1,train
D00005,P01193,1,train
D01045,P00020,1,train
D00244,P01480,0,train
D00271,P01481,0,train
D00065,P00049,1,train
D00448,P00373,1,train
D00995,P00020,1,train
D00014,P00049,1,train
D00022,P00309,1,train
D01196,P01309,0,train
D00543,P00096,1,train
D00258,P00004,1,train
D00703,P00197,0,train
D00022,P00972,1,train
D00022,P00827,1,train
D01252,P00289,0,train
D01291,P00114,1,train
D00134,P00460,0,train
D00795,P00019,1,train
D00609,P01482,0,train
D00048,P00158,0,train
D01292,P00557,1,train
D00679,P01336,0,train
D00172,P01483,0,train
D00438,P00020,1,train
D00065,P00320,1,train
D00390,P00019,1,train
D00139,P00085,0,train
D00005,P00746,1,train
D00900,P00019,1,train
D00073,P00200,0,train
D00001,P00068,0,train
D01293,P00428,0,train
D00076,P01484,0,train
D00065,P01245,1,train
D01294,P00823,1,train
D00068,P00019,1,train
D00005,P00571,1,train
D00017,P01203,1,train
D00065,P01246,1,train
D00101,P00774,0,train
D01295,P01366,0,train
D00563,P01485,0,train
D00022,P00853,1,train
D00139,P01486,0,train
D00594,P00530,0,train
D01122,P00984,0,train
D00225,P01230,1,train
D00343,P01487,0,train
D00125,P00020,1,train
D00102,P00629,0,train
D00398,P01488,1,train
D00287,P00141,0,train
D00071,P01489,0,train
D01296,P00028,1,train
D01297,P00734,0,train
D01298,P00072,1,train
D00042,P00520,0,train
D01299,P00349,1,train
D00485,P00019,1,train
D00179,P00439,0,train
D00416,P00139,1,train
D00073,P01490,0,train
D00034,P00286,1,train
D00519,P01312,0,train
D00122,P01024,0,train
D00566,P00218,0,train
D00005,P01491,1,train
D00182,P00725,1,train
D00276,P00019,1,train
D01300,P01151,0,train
D01136,P01187,0,train
D00599,P00692,1,train
D01301,P01492,0,train
D00301,P01493,0,train
D01302,P00532,0,train
D00980,P00019,1,train
D00478,P01494,0,train
D00598,P00074,0,train
D00048,P01449,0,train
D00022,P00782,1,train
D01056,P01495,1,train
D00137,P00016,0,train
D01303,P00520,0,train
D00162,P01185,0,train
D00543,P00490,1,train
D01304,P01304,0,train
D00048,P00994,0,train
D00065,P01148,1,train
D01305,P00128,0,train
D00041,P00955,0,train
D00602,P01496,0,train
D00390,P00019,1,train
D00071,P00433,0,train
D00539,P01497,0,train
D01102,P01498,0,train
D00038,P00919,0,train
D00461,P01499,0,train
D00302,P00116,1,train
D00776,P01233,0,train
D00482,P01131,0,train
D00718,P00315,0,train
D01264,P01048,0,train
D01159,P00206,0,train
D00135,P00539,1,train
D00070,P00701,0,train
D01022,P00013,1,train
D01306,P00020,1,train
D01307,P01171,0,train
D00264,P00370,0,train
D00741,P00917,0,train
D00005,P00970,1,train
D01308,P01500,0,train
D00807,P00118,1,train
D00065,P00254,1,train
D00125,P00628,1,train
D00153,P00369,1,train
D01309,P00072,1,train
D00028,P01501,1,train
D01310,P00082,0,train
D00073,P01096,0,train
D00065,P00634,1,train
D00544,P00901,1,train
D00398,P00872,1,train
D00065,P00547,1,train
D00149,P00366,1,train
D00172,P01076,0,train
D00022,P00028,1,train
D00489,P01502,0,train
D00172,P00562,0,train
D00598,P01344,0,train
D01311,P00578,0,train
D01252,P00950,0,train
D00382,P01354,0,train
D00506,P00128,0,train
D00005,P01284,1,train
D00181,P00960,0,train
D01312,P00025,1,train
D00563,P00794,0,train
D01058,P00019,1,train
D00177,P01203,1,train
D00171,P01287,1,train
D00044,P01017,0,train
D01313,P01303,0,train
D00038,P01503,0,train
D00065,P00799,1,train
D00102,P01504,0,train
D01287,P00119,0,train
D00005,P00901,1,train
D00330,P00110,0,train
D00113,P00181,0,train
D01314,P00019,1,train
D00564,P00687,0,train
D00161,P01432,0,train
D00635,P00019,1,train
D00544,P01276,1,train
D00065,P01505,1,train
D00912,P01318,0,train
D01315,P01506,0,train
D01316,P00120,1,train
D00005,P00012,1,train
D00363,P00670,1,train
D01261,P01049,0,train
D00183,P01507,0,train
D00087,P00806,0,train
D00817,P00746,1,train
D00172,P00869,0,train
D00037,P00421,1,train
D00474,P00118,1,train
D00014,P01508,1,train
D01317,P00115,1,train
D01318,P00929,0,train
D01150,P00020,1,train
D00101,P00129,0,train
D00102,P01509,0,train
D00022,P00831,1,train
D01319,P00135,1,train
D01320,P00020,1,train
D00105,P00435,0,train
D00558,P01232,0,train
D00293,P00155,1,train
D00216,P01354,0,train
D00259,P01510,0,train
D01321,P00128,0,train
D00274,P00429,1,train
D01322,P00141,0,train
D00861,P01412,0,train
D01323,P00890,0,train
D00101,P00230,0,train
D00692,P00020,1,train
D00105,P00760,0,train
D00171,P01379,1,train
D00901,P00019,1,train
D00151,P00019,1,train
D01324,P00004,1,train
D00176,P00277,0,train
D01325,P00019,1,train
D01326,P01289,0,train
D00065,P00044,1,train
D00491,P01511,0,train
D00065,P00313,1,train
D00830,P01126,0,train
D01327,P01185,0,train
D01328,P00155,0,train
D00563,P01512,0,train
D00005,P01291,1,train
D00116,P00020,1,train
D00594,P01513,0,train
D00927,P00020,1,train
D00005,P01514,1,train
D01329,P00946,1,train
D01261,P00989,0,train
D00186,P00967,0,train
D00065,P01515,1,train
D00056,P00687,1,train
D01330,P00118,1,train
D00042,P01480,0,train
D00216,P01017,0,train
D00005,P00214,1,train
D00374,P00154,1,train
D00168,P01272,0,train
D01072,P00040,0,train
D01331,P00020,1,train
D01332,P01516,0,train
D00727,P00285,1,train
D01333,P01517,0,train
D00958,P00019,1,train
D00760,P01042,0,train
D00690,P00743,0,train
D00217,P01518,0,train
D00901,P00019,1,train
D00149,P00631,1,train
D00125,P00040,1,train
D00094,P01416,0,train
D00718,P00925,0,train
D00639,P01519,0,train
D00583,P01259,0,train
D00077,P00763,0,train
D00998,P00385,0,train
D00550,P00123,1,train
D00076,P00098,0,train
D01334,P00072,1,train
D01061,P00155,1,train
D00398,P00393,1,train
D00188,P00340,0,train
D00438,P00366,1,train
D00093,P01520,0,train
D01335,P01521,0,train
D00065,P00195,1,train
D00745,P00113,1,train
D01336,P01206,0,train
D00564,P00040,0,train
D01337,P01522,0,train
D00005,P01523,1,train
D00037,P01524,1,train
D00170,P00019,1,train
D00432,P00817,0,train
D01338,P00118,1,train
D00020,P00020,1,train
D00090,P00310,0,train
D00343,P01525,0,train
D00846,P00117,0,train
D00065,P01526,1,train
D00005,P00734,1,train
D00022,P00017,1,train
D00573,P00434,0,train
D00199,P00689,0,train
D00114,P01237,0,train
D00684,P00610,1,train
D00323,P01527,0,train
D00960,P00206,0,train
D00172,P00900,0,train
D00022,P00139,1,train
D01317,P00020,1,train
D00164,P01528,0,train
D01339,P01359,1,train
D00673,P01040,0,train
D00071,P00893,0,train
D00022,P01529,1,train
D00372,P00004,1,train
D00846,P00139,0,train
D01340,P00105,1,train
D01341,P00640,1,train
D00334,P00549,0,train
D00443,P00135,1,train
D00065,P00421,1,train
D01342,P00019,1,train
D00773,P01380,0,train
D01201,P00019,1,train
D00022,P00159,1,train
D00148,P00423,1,train
D00071,P01140,0,train
D00718,P01226,0,train
D00590,P00939,0,train
D01343,P00237,0,train
D00042,P00621,0,train
D00390,P00019,1,train
D00169,P00390,1,train
D01344,P00963,0,train
D00718,P01480,0,train
D00267,P01304,0,train
D00718,P00109,0,train
D01345,P00520,0,train
D00038,P00176,0,train
D00005,P00935,1,train
D00022,P00872,1,train
D00330,P01027,0,train
D00040,P00451,0,train
D01346,P00615,0,train
D00943,P00848,0,train
D00065,P01530,1,train
D01257,P00025,1,train
D00113,P00096,0,train
D00514,P00141,0,train
D00547,P01110,0,train
D00071,P00450,0,train
D00005,P01239,1,train
D01347,P00072,1,train
D00018,P00906,0,train
D00033,P01259,0,train
D00288,P00013,1,train
D00663,P00086,1,train
D01348,P00080,1,train
D00618,P00032,1,train
D00334,P00763,0,train
D00004,P00524,1,train
D00046,P00026,1,train
D00740,P00020,1,train
D00313,P00633,1,train
D01349,P01531,0,train
D00172,P01532,0,train
D00051,P00620,0,train
D00764,P00946,0,train
D00125,P01227,1,train
D00372,P00086,1,train
D00416,P00872,1,train
D00010,P01533,0,train
D00707,P00680,0,train
D01348,P00080,1,train
D00655,P01534,1,train
D00005,P00841,1,train
D00370,P00019,1,train
D00054,P01226,0,train
D00149,P00426,1,train
D00076,P00402,0,train
D01113,P00019,1,train
D00118,P00020,1,train
D00718,P00496,0,train
D00076,P01427,0,train
D00005,P00513,1,train
D00161,P00587,0,train
D01350,P01535,0,train
D00022,P00049,1,train
D01351,P01536,1,train
D01352,P01537,1,train
D00164,P00355,0,train
D00487,P00135,1,train
D00089,P00679,0,train
D00031,P00016,0,train
D00071,P01538,0,train
D00755,P00090,0,train
D00022,P00155,1,train
D00176,P01050,0,train
D01196,P01100,0,train
D00742,P00020,1,train
D00624,P00420,1,train
D00478,P01539,0,train
D00884,P01419,0,train
D00096,P01540,0,train
D00621,P00871,0,train
D00006,P01222,0,train
D01353,P01172,0,train
D00022,P01368,1,train
D00740,P01035,1,train
D00230,P01541,0,train
D01113,P00135,1,train
D00209,P00251,0,train
D00101,P00442,0,train
D00550,P00473,1,train
D00785,P00892,0,train
D01354,P00025,1,train
D00032,P00020,1,train
D00647,P00673,0,train
D00065,P01542,1,train
D00181,P01543,0,train
D01355,P00019,1,train
D00238,P00403,0,train
D00259,P00807,0,train
D00005,P00867,1,train
D00065,P01544,1,train
D00172,P01545,0,train
D01012,P00466,0,train
D00310,P01546,0,train
D00022,P01547,1,train
D00059,P00114,1,train
D00065,P00413,1,train
D00383,P00020,1,train
D00561,P01150,0,train
D01356,P00642,1,train
D00258,P01250,1,train
D01357,P00019,1,train
D00037,P00029,1,train
D00005,P01548,1,train
D00472,P00019,1,train
D01358,P00658,0,train
D00496,P00019,1,train
D01359,P00121,0,train
D01360,P00746,1,train
D00125,P00838,1,train
D00210,P00214,1,train
D01361,P00019,1,train
D01362,P01549,0,train
D00569,P01550,0,train
D01363,P01551,0,train
D00345,P01552,0,train
D00764,P01187,0,train
D00096,P01262,0,train
D00281,P00035,0,train
D01216,P00025,1,train
D01364,P00985,1,train
D01273,P00020,1,train
D00065,P01160,1,train
D00270,P00434,0,train
D00137,P01553,0,train
D00302,P00319,1,train
D00005,P01554,1,train
D00937,P00355,0,train
D00004,P01555,1,train
D00265,P00193,0,train
D00009,P00428,0,train
D00693,P00020,1,train
D01365,P00020,1,train
D00022,P01244,1,train
D01366,P01556,0,train
D01195,P01260,0,train
D00032,P00020,1,train
D00022,P01171,1,train
D00217,P01557,0,train
D00357,P00393,1,train
D01367,P01226,0,train
D00230,P01200,0,train
D00544,P00244,1,train
D00022,P00543,1,train
D01368,P00725,1,train
D00226,P00742,0,train
D01369,P00386,0,train
D00005,P00020,1,train
D01370,P00576,1,train
D00328,P01558,0,train
D00943,P00551,0,train
D01292,P00975,1,train
D01133,P01285,0,train
D00288,P00981,1,train
D00480,P00004,1,train
D01371,P00118,1,train
D00151,P00019,1,train
D00561,P00971,0,train
D00215,P00579,0,train
D00307,P00034,1,train
D00269,P01559,0,train
D01234,P00428,0,train
D00040,P01372,0,train
D00319,P00218,0,train
D00383,P00139,1,train
D00072,P01091,1,train
D01204,P00055,1,train
D00481,P01370,0,train
D00376,P01184,1,train
D01056,P01560,0,train
D00014,P00020,1,train
D00442,P00846,0,train
D00372,P01458,1,train
D00065,P01561,1,train
D00372,P00346,1,train
D01162,P00551,0,train
D00161,P01562,0,train
D00527,P00405,0,train
D00022,P01430,1,train
D00194,P01043,0,train
D00230,P01563,0,train
D00567,P00205,0,train
D00377,P00949,0,train
D00005,P01476,1,train
D00773,P00909,0,train
D00425,P00278,0,train
D00104,P00604,0,train
D00125,P01041,1,train
D00446,P00329,0,train
D00042,P01564,0,train
D01372,P00647,0,train
D01373,P00118,1,train
D00139,P01131,0,train
D00714,P00019,1,train
D01374,P00816,0,train
D00065,P01565,1,train
D01165,P00281,1,train
D00301,P00172,0,train
D01375,P00004,1,train
D00636,P01018,0,train
D00101,P01566,0,train
D00410,P01190,0,train
D00037,P01567,1,train
D00583,P01231,0,train
D00041,P00830,0,train
D00172,P00109,0,train
D00449,P00019,1,train
D01376,P00550,0,train
D00726,P00060,0,train
D01377,P00664,0,train
D00008,P01568,0,train
D00718,P01285,0,train
D00869,P01569,0,train
D00105,P00095,0,train
D00853,P00167,0,train
D01378,P00057,1,train
D01379,P00286,1,train
D00473,P00120,1,train
D00242,P01570,0,train
D00718,P00552,0,train
