drug_id,protein_id,interaction,split
D39900,P39900,5459.0,test
D39901,P39901,5460.0,test
D39902,P39902,5461.0,test
D39903,P39903,5462.0,test
D39904,P39904,5463.0,test
D39905,P39905,5464.0,test
D39906,P39906,5465.0,test
D39907,P39907,5466.0,test
D39908,P39908,5467.0,test
D39909,P39909,5468.0,test
D39910,P39910,5469.0,test
D39911,P39911,5470.0,test
D39912,P39912,5471.0,test
D39913,P39913,5472.0,test
D39914,P39914,5473.0,test
D39915,P39915,5474.0,test
D39916,P39916,5475.0,test
D39917,P39917,5476.0,test
D39918,P39918,5477.0,test
D39919,P39919,5478.0,test
D39920,P39920,5479.0,test
D39921,P39921,5480.0,test
D39922,P39922,5481.0,test
D39923,P39923,5482.0,test
D39924,P39924,5483.0,test
D39925,P39925,5484.0,test
D39926,P39926,5485.0,test
D39927,P39927,5486.0,test
D39928,P39928,5487.0,test
D39929,P39929,5488.0,test
D39930,P39930,5489.0,test
D39931,P39931,5490.0,test
D39932,P39932,5491.0,test
D39933,P39933,5492.0,test
D39934,P39934,5493.0,test
D39935,P39935,5494.0,test
D39936,P39936,5495.0,test
D39937,P39937,5496.0,test
D39938,P39938,5497.0,test
D39939,P39939,5498.0,test
D39940,P39940,5499.0,test
D39941,P39941,5500.0,test
D39942,P39942,5501.0,test
D39943,P39943,5502.0,test
D39944,P39944,5503.0,test
D39945,P39945,5504.0,test
D39946,P39946,5505.0,test
D39947,P39947,5506.0,test
D39948,P39948,5507.0,test
D39949,P39949,5508.0,test
D39950,P39950,5509.0,test
D39951,P39951,5510.0,test
D39952,P39952,5511.0,test
D39953,P39953,5512.0,test
D39954,P39954,5513.0,test
D39955,P39955,5514.0,test
D39956,P39956,5515.0,test
D39957,P39957,5516.0,test
D39958,P39958,5517.0,test
D39959,P39959,5518.0,test
D39960,P39960,5519.0,test
D39961,P39961,5520.0,test
D39962,P39962,5521.0,test
D39963,P39963,5522.0,test
D39964,P39964,5523.0,test
D39965,P39965,5524.0,test
D39966,P39966,5525.0,test
D39967,P39967,5526.0,test
D39968,P39968,5527.0,test
D39969,P39969,5528.0,test
D39970,P39970,5529.0,test
D39971,P39971,5530.0,test
D39972,P39972,5531.0,test
D39973,P39973,5532.0,test
D39974,P39974,5533.0,test
D39975,P39975,5534.0,test
D39976,P39976,5535.0,test
D39977,P39977,5536.0,test
D39978,P39978,5537.0,test
D39979,P39979,5538.0,test
D39980,P39980,5539.0,test
D39981,P39981,5540.0,test
D39982,P39982,5541.0,test
D39983,P39983,5542.0,test
D39984,P39984,5543.0,test
D39985,P39985,5544.0,test
D39986,P39986,5545.0,test
D39987,P39987,5546.0,test
D39988,P39988,5547.0,test
D39989,P39989,5548.0,test
D39990,P39990,5549.0,test
D39991,P39991,5550.0,test
D39992,P39992,5551.0,test
D39993,P39993,5552.0,test
D39994,P39994,5553.0,test
D39995,P39995,5554.0,test
D39996,P39996,5555.0,test
D39997,P39997,5556.0,test
D39998,P39998,5557.0,test
D39999,P39999,5558.0,test
D40000,P40000,5559.0,test
D40001,P40001,5560.0,test
D40002,P40002,5561.0,test
D40003,P40003,5562.0,test
D40004,P40004,5563.0,test
D40005,P40005,5564.0,test
D40006,P40006,5565.0,test
D40007,P40007,5566.0,test
D40008,P40008,5567.0,test
D40009,P40009,5568.0,test
D40010,P40010,5569.0,test
D40011,P40011,5570.0,test
D40012,P40012,5571.0,test
D40013,P40013,5572.0,test
D40014,P40014,5573.0,test
D40015,P40015,5574.0,test
D40016,P40016,5575.0,test
D40017,P40017,5576.0,test
D40018,P40018,5577.0,test
D40019,P40019,5578.0,test
D40020,P40020,5579.0,test
D40021,P40021,5580.0,test
D40022,P40022,5581.0,test
D40023,P40023,5582.0,test
D40024,P40024,5583.0,test
D40025,P40025,5584.0,test
D40026,P40026,5585.0,test
D40027,P40027,5586.0,test
D40028,P40028,5587.0,test
D40029,P40029,5588.0,test
D40030,P40030,5589.0,test
D40031,P40031,5590.0,test
D40032,P40032,5591.0,test
D40033,P40033,5592.0,test
D40034,P40034,5593.0,test
D40035,P40035,5594.0,test
D40036,P40036,5595.0,test
D40037,P40037,5596.0,test
D40038,P40038,5597.0,test
D40039,P40039,5598.0,test
D40040,P40040,5599.0,test
D40041,P40041,5600.0,test
D40042,P40042,5601.0,test
D40043,P40043,5602.0,test
D40044,P40044,5603.0,test
D40045,P40045,5604.0,test
D40046,P40046,5605.0,test
D40047,P40047,5606.0,test
D40048,P40048,5607.0,test
D40049,P40049,5608.0,test
D40050,P40050,5609.0,test
D40051,P40051,5610.0,test
D40052,P40052,5611.0,test
D40053,P40053,5612.0,test
D40054,P40054,5613.0,test
D40055,P40055,5614.0,test
D40056,P40056,5615.0,test
D40057,P40057,5616.0,test
D40058,P40058,5617.0,test
D40059,P40059,5618.0,test
D40060,P40060,5619.0,test
D40061,P40061,5620.0,test
D40062,P40062,5621.0,test
D40063,P40063,5622.0,test
D40064,P40064,5623.0,test
D40065,P40065,5624.0,test
D40066,P40066,5625.0,test
D40067,P40067,5626.0,test
D40068,P40068,5627.0,test
D40069,P40069,5628.0,test
D40070,P40070,5629.0,test
D40071,P40071,5630.0,test
D40072,P40072,5631.0,test
D40073,P40073,5632.0,test
D40074,P40074,5633.0,test
D40075,P40075,5634.0,test
D40076,P40076,5635.0,test
D40077,P40077,5636.0,test
D40078,P40078,5637.0,test
D40079,P40079,5638.0,test
D40080,P40080,5639.0,test
D40081,P40081,5640.0,test
D40082,P40082,5641.0,test
D40083,P40083,5642.0,test
D40084,P40084,5643.0,test
D40085,P40085,5644.0,test
D40086,P40086,5645.0,test
D40087,P40087,5646.0,test
D40088,P40088,5647.0,test
D40089,P40089,5648.0,test
D40090,P40090,5649.0,test
D40091,P40091,5650.0,test
D40092,P40092,5651.0,test
D40093,P40093,5652.0,test
D40094,P40094,5653.0,test
D40095,P40095,5654.0,test
D40096,P40096,5655.0,test
D40097,P40097,5656.0,test
D40098,P40098,5657.0,test
D40099,P40099,5658.0,test
D40100,P40100,5659.0,test
D40101,P40101,5660.0,test
D40102,P40102,5661.0,test
D40103,P40103,5662.0,test
D40104,P40104,5663.0,test
D40105,P40105,5664.0,test
D40106,P40106,5665.0,test
D40107,P40107,5666.0,test
D40108,P40108,5667.0,test
D40109,P40109,5668.0,test
D40110,P40110,5669.0,test
D40111,P40111,5670.0,test
D40112,P40112,5671.0,test
D40113,P40113,5672.0,test
D40114,P40114,5673.0,test
D40115,P40115,5674.0,test
D40116,P40116,5675.0,test
D40117,P40117,5676.0,test
D40118,P40118,5677.0,test
D40119,P40119,5678.0,test
D40120,P40120,5679.0,test
D40121,P40121,5680.0,test
D40122,P40122,5681.0,test
D40123,P40123,5682.0,test
D40124,P40124,5683.0,test
D40125,P40125,5684.0,test
D40126,P40126,5685.0,test
D40127,P40127,5686.0,test
D40128,P40128,5687.0,test
D40129,P40129,5688.0,test
D40130,P40130,5689.0,test
D40131,P40131,5690.0,test
D40132,P40132,5691.0,test
D40133,P40133,5692.0,test
D40134,P40134,5693.0,test
D40135,P40135,5694.0,test
D40136,P40136,5695.0,test
D40137,P40137,5696.0,test
D40138,P40138,5697.0,test
D40139,P40139,5698.0,test
D40140,P40140,5699.0,test
D40141,P40141,5700.0,test
D40142,P40142,5701.0,test
D40143,P40143,5702.0,test
D40144,P40144,5703.0,test
D40145,P40145,5704.0,test
D40146,P40146,5705.0,test
D40147,P40147,5706.0,test
D40148,P40148,5707.0,test
D40149,P40149,5708.0,test
D40150,P40150,5709.0,test
D40151,P40151,5710.0,test
D40152,P40152,5711.0,test
D40153,P40153,5712.0,test
D40154,P40154,5713.0,test
D40155,P40155,5714.0,test
D40156,P40156,5715.0,test
D40157,P40157,5716.0,test
D40158,P40158,5717.0,test
D40159,P40159,5718.0,test
D40160,P40160,5719.0,test
D40161,P40161,5720.0,test
D40162,P40162,5721.0,test
D40163,P40163,5722.0,test
D40164,P40164,5723.0,test
D40165,P40165,5724.0,test
D40166,P40166,5725.0,test
D40167,P40167,5726.0,test
D40168,P40168,5727.0,test
D40169,P40169,5728.0,test
D40170,P40170,5729.0,test
D40171,P40171,5730.0,test
D40172,P40172,5731.0,test
D40173,P40173,5732.0,test
D40174,P40174,5733.0,test
D40175,P40175,5734.0,test
D40176,P40176,5735.0,test
D40177,P40177,5736.0,test
D40178,P40178,5737.0,test
D40179,P40179,5738.0,test
D40180,P40180,5739.0,test
D40181,P40181,5740.0,test
D40182,P40182,5741.0,test
D40183,P40183,5742.0,test
D40184,P40184,5743.0,test
D40185,P40185,5744.0,test
D40186,P40186,5745.0,test
D40187,P40187,5746.0,test
D40188,P40188,5747.0,test
D40189,P40189,5748.0,test
D40190,P40190,5749.0,test
D40191,P40191,5750.0,test
D40192,P40192,5751.0,test
D40193,P40193,5752.0,test
D40194,P40194,5753.0,test
D40195,P40195,5754.0,test
D40196,P40196,5755.0,test
D40197,P40197,5756.0,test
D40198,P40198,5757.0,test
D40199,P40199,5758.0,test
D40200,P40200,5759.0,test
D40201,P40201,5760.0,test
D40202,P40202,5761.0,test
D40203,P40203,5762.0,test
D40204,P40204,5763.0,test
D40205,P40205,5764.0,test
D40206,P40206,5765.0,test
D40207,P40207,5766.0,test
D40208,P40208,5767.0,test
D40209,P40209,5768.0,test
D40210,P40210,5769.0,test
D40211,P40211,5770.0,test
D40212,P40212,5771.0,test
D40213,P40213,5772.0,test
D40214,P40214,5773.0,test
D40215,P40215,5774.0,test
D40216,P40216,5775.0,test
D40217,P40217,5776.0,test
D40218,P40218,5777.0,test
D40219,P40219,5778.0,test
D40220,P40220,5779.0,test
D40221,P40221,5780.0,test
D40222,P40222,5781.0,test
D40223,P40223,5782.0,test
D40224,P40224,5783.0,test
D40225,P40225,5784.0,test
D40226,P40226,5785.0,test
D40227,P40227,5786.0,test
D40228,P40228,5787.0,test
D40229,P40229,5788.0,test
D40230,P40230,5789.0,test
D40231,P40231,5790.0,test
D40232,P40232,5791.0,test
D40233,P40233,5792.0,test
D40234,P40234,5793.0,test
D40235,P40235,5794.0,test
D40236,P40236,5795.0,test
D40237,P40237,5796.0,test
D40238,P40238,5797.0,test
D40239,P40239,5798.0,test
D40240,P40240,5799.0,test
D40241,P40241,5800.0,test
D40242,P40242,5801.0,test
D40243,P40243,5802.0,test
D40244,P40244,5803.0,test
D40245,P40245,5804.0,test
D40246,P40246,5805.0,test
D40247,P40247,5806.0,test
D40248,P40248,5807.0,test
D40249,P40249,5808.0,test
D40250,P40250,5809.0,test
D40251,P40251,5810.0,test
D40252,P40252,5811.0,test
D40253,P40253,5812.0,test
D40254,P40254,5813.0,test
D40255,P40255,5814.0,test
D40256,P40256,5815.0,test
D40257,P40257,5816.0,test
D40258,P40258,5817.0,test
D40259,P40259,5818.0,test
D40260,P40260,5819.0,test
D40261,P40261,5820.0,test
D40262,P40262,5821.0,test
D40263,P40263,5822.0,test
D40264,P40264,5823.0,test
D40265,P40265,5824.0,test
D40266,P40266,5825.0,test
D40267,P40267,5826.0,test
D40268,P40268,5827.0,test
D40269,P40269,5828.0,test
D40270,P40270,5829.0,test
D40271,P40271,5830.0,test
D40272,P40272,5831.0,test
D40273,P40273,5832.0,test
D40274,P40274,5833.0,test
D40275,P40275,5834.0,test
D40276,P40276,5835.0,test
D40277,P40277,5836.0,test
D40278,P40278,5837.0,test
D40279,P40279,5838.0,test
D40280,P40280,5839.0,test
D40281,P40281,5840.0,test
D40282,P40282,5841.0,test
D40283,P40283,5842.0,test
D40284,P40284,5843.0,test
D40285,P40285,5844.0,test
D40286,P40286,5845.0,test
D40287,P40287,5846.0,test
D40288,P40288,5847.0,test
D40289,P40289,5848.0,test
D40290,P40290,5849.0,test
D40291,P40291,5850.0,test
D40292,P40292,5851.0,test
D40293,P40293,5852.0,test
D40294,P40294,5853.0,test
D40295,P40295,5854.0,test
D40296,P40296,5855.0,test
D40297,P40297,5856.0,test
D40298,P40298,5857.0,test
D40299,P40299,5858.0,test
D40300,P40300,5859.0,test
D40301,P40301,5860.0,test
D40302,P40302,5861.0,test
D40303,P40303,5862.0,test
D40304,P40304,5863.0,test
D40305,P40305,5864.0,test
D40306,P40306,5865.0,test
D40307,P40307,5866.0,test
D40308,P40308,5867.0,test
D40309,P40309,5868.0,test
D40310,P40310,5869.0,test
D40311,P40311,5870.0,test
D40312,P40312,5871.0,test
D40313,P40313,5872.0,test
D40314,P40314,5873.0,test
D40315,P40315,5874.0,test
D40316,P40316,5875.0,test
D40317,P40317,5876.0,test
D40318,P40318,5877.0,test
D40319,P40319,5878.0,test
D40320,P40320,5879.0,test
D40321,P40321,5880.0,test
D40322,P40322,5881.0,test
D40323,P40323,5882.0,test
D40324,P40324,5883.0,test
D40325,P40325,5884.0,test
D40326,P40326,5885.0,test
D40327,P40327,5886.0,test
D40328,P40328,5887.0,test
D40329,P40329,5888.0,test
D40330,P40330,5889.0,test
D40331,P40331,5890.0,test
D40332,P40332,5891.0,test
D40333,P40333,5892.0,test
D40334,P40334,5893.0,test
D40335,P40335,5894.0,test
D40336,P40336,5895.0,test
D40337,P40337,5896.0,test
D40338,P40338,5897.0,test
D40339,P40339,5898.0,test
D40340,P40340,5899.0,test
D40341,P40341,5900.0,test
D40342,P40342,5901.0,test
D40343,P40343,5902.0,test
D40344,P40344,5903.0,test
D40345,P40345,5904.0,test
D40346,P40346,5905.0,test
D40347,P40347,5906.0,test
D40348,P40348,5907.0,test
D40349,P40349,5908.0,test
D40350,P40350,5909.0,test
D40351,P40351,5910.0,test
D40352,P40352,5911.0,test
D40353,P40353,5912.0,test
D40354,P40354,5913.0,test
D40355,P40355,5914.0,test
D40356,P40356,5915.0,test
D40357,P40357,5916.0,test
D40358,P40358,5917.0,test
D40359,P40359,5918.0,test
D40360,P40360,5919.0,test
D40361,P40361,5920.0,test
D40362,P40362,5921.0,test
D40363,P40363,5922.0,test
D40364,P40364,5923.0,test
D40365,P40365,5924.0,test
D40366,P40366,5925.0,test
D40367,P40367,5926.0,test
D40368,P40368,5927.0,test
D40369,P40369,5928.0,test
D40370,P40370,5929.0,test
D40371,P40371,5930.0,test
D40372,P40372,5931.0,test
D40373,P40373,5932.0,test
D40374,P40374,5933.0,test
D40375,P40375,5934.0,test
D40376,P40376,5935.0,test
D40377,P40377,5936.0,test
D40378,P40378,5937.0,test
D40379,P40379,5938.0,test
D40380,P40380,5939.0,test
D40381,P40381,5940.0,test
D40382,P40382,5941.0,test
D40383,P40383,5942.0,test
D40384,P40384,5943.0,test
D40385,P40385,5944.0,test
D40386,P40386,5945.0,test
D40387,P40387,5946.0,test
D40388,P40388,5947.0,test
D40389,P40389,5948.0,test
D40390,P40390,5949.0,test
D40391,P40391,5950.0,test
D40392,P40392,5951.0,test
D40393,P40393,5952.0,test
D40394,P40394,5953.0,test
D40395,P40395,5954.0,test
D40396,P40396,5955.0,test
D40397,P40397,5956.0,test
D40398,P40398,5957.0,test
D40399,P40399,5958.0,test
D40400,P40400,5959.0,test
D40401,P40401,5960.0,test
D40402,P40402,5961.0,test
D40403,P40403,5962.0,test
D40404,P40404,5963.0,test
D40405,P40405,5964.0,test
D40406,P40406,5965.0,test
D40407,P40407,5966.0,test
D40408,P40408,5967.0,test
D40409,P40409,5968.0,test
D40410,P40410,5969.0,test
D40411,P40411,5970.0,test
D40412,P40412,5971.0,test
D40413,P40413,5972.0,test
D40414,P40414,5973.0,test
D40415,P40415,5974.0,test
D40416,P40416,5975.0,test
D40417,P40417,5976.0,test
D40418,P40418,5977.0,test
D40419,P40419,5978.0,test
D40420,P40420,5979.0,test
D40421,P40421,5980.0,test
D40422,P40422,5981.0,test
D40423,P40423,5982.0,test
D40424,P40424,5983.0,test
D40425,P40425,5984.0,test
D40426,P40426,5985.0,test
D40427,P40427,5986.0,test
D40428,P40428,5987.0,test
D40429,P40429,5988.0,test
D40430,P40430,5989.0,test
D40431,P40431,5990.0,test
D40432,P40432,5991.0,test
D40433,P40433,5992.0,test
D40434,P40434,5993.0,test
D40435,P40435,5994.0,test
D40436,P40436,5995.0,test
D40437,P40437,5996.0,test
D40438,P40438,5997.0,test
D40439,P40439,5998.0,test
D40440,P40440,5999.0,test
D40441,P40441,6000.0,test
D40442,P40442,6001.0,test
D40443,P40443,6002.0,test
D40444,P40444,6003.0,test
D40445,P40445,6004.0,test
D40446,P40446,6005.0,test
D40447,P40447,6006.0,test
D40448,P40448,6007.0,test
D40449,P40449,6008.0,test
D40450,P40450,6009.0,test
D40451,P40451,6010.0,test
D40452,P40452,6011.0,test
D40453,P40453,6012.0,test
D40454,P40454,6013.0,test
D40455,P40455,6014.0,test
D40456,P40456,6015.0,test
D40457,P40457,6016.0,test
D40458,P40458,6017.0,test
D40459,P40459,6018.0,test
D40460,P40460,6019.0,test
D40461,P40461,6020.0,test
D40462,P40462,6021.0,test
D40463,P40463,6022.0,test
D40464,P40464,6023.0,test
D40465,P40465,6024.0,test
D40466,P40466,6025.0,test
D40467,P40467,6026.0,test
D40468,P40468,6027.0,test
D40469,P40469,6028.0,test
D40470,P40470,6029.0,test
D40471,P40471,6030.0,test
D40472,P40472,6031.0,test
D40473,P40473,6032.0,test
D40474,P40474,6033.0,test
D40475,P40475,6034.0,test
D40476,P40476,6035.0,test
D40477,P40477,6036.0,test
D40478,P40478,6037.0,test
D40479,P40479,6038.0,test
D40480,P40480,6039.0,test
D40481,P40481,6040.0,test
D40482,P40482,6041.0,test
D40483,P40483,6042.0,test
D40484,P40484,6043.0,test
D40485,P40485,6044.0,test
D40486,P40486,6045.0,test
D40487,P40487,6046.0,test
D40488,P40488,6047.0,test
D40489,P40489,6048.0,test
D40490,P40490,6049.0,test
D40491,P40491,6050.0,test
D40492,P40492,6051.0,test
D40493,P40493,6052.0,test
D40494,P40494,6053.0,test
D40495,P40495,6054.0,test
D40496,P40496,6055.0,test
D40497,P40497,6056.0,test
D40498,P40498,6057.0,test
D40499,P40499,6058.0,test
D40500,P40500,6059.0,test
D40501,P40501,6060.0,test
D40502,P40502,6061.0,test
D40503,P40503,6062.0,test
D40504,P40504,6063.0,test
D40505,P40505,6064.0,test
D40506,P40506,6065.0,test
D40507,P40507,6066.0,test
D40508,P40508,6067.0,test
D40509,P40509,6068.0,test
D40510,P40510,6069.0,test
D40511,P40511,6070.0,test
D40512,P40512,6071.0,test
D40513,P40513,6072.0,test
D40514,P40514,6073.0,test
D40515,P40515,6074.0,test
D40516,P40516,6075.0,test
D40517,P40517,6076.0,test
D40518,P40518,6077.0,test
D40519,P40519,6078.0,test
D40520,P40520,6079.0,test
D40521,P40521,6080.0,test
D40522,P40522,6081.0,test
D40523,P40523,6082.0,test
D40524,P40524,6083.0,test
D40525,P40525,6084.0,test
D40526,P40526,6085.0,test
D40527,P40527,6086.0,test
D40528,P40528,6087.0,test
D40529,P40529,6088.0,test
D40530,P40530,6089.0,test
D40531,P40531,6090.0,test
D40532,P40532,6091.0,test
D40533,P40533,6092.0,test
D40534,P40534,6093.0,test
D40535,P40535,6094.0,test
D40536,P40536,6095.0,test
D40537,P40537,6096.0,test
D40538,P40538,6097.0,test
D40539,P40539,6098.0,test
D40540,P40540,6099.0,test
D40541,P40541,6100.0,test
D40542,P40542,6101.0,test
D40543,P40543,6102.0,test
D40544,P40544,6103.0,test
D40545,P40545,6104.0,test
D40546,P40546,6105.0,test
D40547,P40547,6106.0,test
D40548,P40548,6107.0,test
D40549,P40549,6108.0,test
D40550,P40550,6109.0,test
D40551,P40551,6110.0,test
D40552,P40552,6111.0,test
D40553,P40553,6112.0,test
D40554,P40554,6113.0,test
D40555,P40555,6114.0,test
D40556,P40556,6115.0,test
D40557,P40557,6116.0,test
D40558,P40558,6117.0,test
D40559,P40559,6118.0,test
D40560,P40560,6119.0,test
D40561,P40561,6120.0,test
D40562,P40562,6121.0,test
D40563,P40563,6122.0,test
D40564,P40564,6123.0,test
D40565,P40565,6124.0,test
D40566,P40566,6125.0,test
D40567,P40567,6126.0,test
D40568,P40568,6127.0,test
D40569,P40569,6128.0,test
D40570,P40570,6129.0,test
D40571,P40571,6130.0,test
D40572,P40572,6131.0,test
D40573,P40573,6132.0,test
D40574,P40574,6133.0,test
D40575,P40575,6134.0,test
D40576,P40576,6135.0,test
D40577,P40577,6136.0,test
D40578,P40578,6137.0,test
D40579,P40579,6138.0,test
D40580,P40580,6139.0,test
D40581,P40581,6140.0,test
D40582,P40582,6141.0,test
D40583,P40583,6142.0,test
D40584,P40584,6143.0,test
D40585,P40585,6144.0,test
D40586,P40586,6145.0,test
D40587,P40587,6146.0,test
D40588,P40588,6147.0,test
D40589,P40589,6148.0,test
D40590,P40590,6149.0,test
D40591,P40591,6150.0,test
D40592,P40592,6151.0,test
D40593,P40593,6152.0,test
D40594,P40594,6153.0,test
D40595,P40595,6154.0,test
D40596,P40596,6155.0,test
D40597,P40597,6156.0,test
D40598,P40598,6157.0,test
D40599,P40599,6158.0,test
D40600,P40600,6159.0,test
D40601,P40601,6160.0,test
D40602,P40602,6161.0,test
D40603,P40603,6162.0,test
D40604,P40604,6163.0,test
D40605,P40605,6164.0,test
D40606,P40606,6165.0,test
D40607,P40607,6166.0,test
D40608,P40608,6167.0,test
D40609,P40609,6168.0,test
D40610,P40610,6169.0,test
D40611,P40611,6170.0,test
D40612,P40612,6171.0,test
D40613,P40613,6172.0,test
D40614,P40614,6173.0,test
D40615,P40615,6174.0,test
D40616,P40616,6175.0,test
D40617,P40617,6176.0,test
D40618,P40618,6177.0,test
D40619,P40619,6178.0,test
D40620,P40620,6179.0,test
D40621,P40621,6180.0,test
D40622,P40622,6181.0,test
D40623,P40623,6182.0,test
D40624,P40624,6183.0,test
D40625,P40625,6184.0,test
D40626,P40626,6185.0,test
D40627,P40627,6186.0,test
D40628,P40628,6187.0,test
D40629,P40629,6188.0,test
D40630,P40630,6189.0,test
D40631,P40631,6190.0,test
D40632,P40632,6191.0,test
D40633,P40633,6192.0,test
D40634,P40634,6193.0,test
D40635,P40635,6194.0,test
D40636,P40636,6195.0,test
D40637,P40637,6196.0,test
D40638,P40638,6197.0,test
D40639,P40639,6198.0,test
D40640,P40640,6199.0,test
D40641,P40641,6200.0,test
D40642,P40642,6201.0,test
D40643,P40643,6202.0,test
D40644,P40644,6203.0,test
D40645,P40645,6204.0,test
D40646,P40646,6205.0,test
D40647,P40647,6206.0,test
D40648,P40648,6207.0,test
D40649,P40649,6208.0,test
D40650,P40650,6209.0,test
D40651,P40651,6210.0,test
D40652,P40652,6211.0,test
D40653,P40653,6212.0,test
D40654,P40654,6213.0,test
D40655,P40655,6214.0,test
D40656,P40656,6215.0,test
D40657,P40657,6216.0,test
D40658,P40658,6217.0,test
D40659,P40659,6218.0,test
D40660,P40660,6219.0,test
D40661,P40661,6220.0,test
D40662,P40662,6221.0,test
D40663,P40663,6222.0,test
D40664,P40664,6223.0,test
D40665,P40665,6224.0,test
D40666,P40666,6225.0,test
D40667,P40667,6226.0,test
D40668,P40668,6227.0,test
D40669,P40669,6228.0,test
D40670,P40670,6229.0,test
D40671,P40671,6230.0,test
D40672,P40672,6231.0,test
D40673,P40673,6232.0,test
D40674,P40674,6233.0,test
D40675,P40675,6234.0,test
D40676,P40676,6235.0,test
D40677,P40677,6236.0,test
D40678,P40678,6237.0,test
D40679,P40679,6238.0,test
D40680,P40680,6239.0,test
D40681,P40681,6240.0,test
D40682,P40682,6241.0,test
D40683,P40683,6242.0,test
D40684,P40684,6243.0,test
D40685,P40685,6244.0,test
D40686,P40686,6245.0,test
D40687,P40687,6246.0,test
D40688,P40688,6247.0,test
D40689,P40689,6248.0,test
D40690,P40690,6249.0,test
D40691,P40691,6250.0,test
D40692,P40692,6251.0,test
D40693,P40693,6252.0,test
D40694,P40694,6253.0,test
D40695,P40695,6254.0,test
D40696,P40696,6255.0,test
D40697,P40697,6256.0,test
D40698,P40698,6257.0,test
D40699,P40699,6258.0,test
D40700,P40700,6259.0,test
D40701,P40701,6260.0,test
D40702,P40702,6261.0,test
D40703,P40703,6262.0,test
D40704,P40704,6263.0,test
D40705,P40705,6264.0,test
D40706,P40706,6265.0,test
D40707,P40707,6266.0,test
D40708,P40708,6267.0,test
D40709,P40709,6268.0,test
D40710,P40710,6269.0,test
D40711,P40711,6270.0,test
D40712,P40712,6271.0,test
D40713,P40713,6272.0,test
D40714,P40714,6273.0,test
D40715,P40715,6274.0,test
D40716,P40716,6275.0,test
D40717,P40717,6276.0,test
D40718,P40718,6277.0,test
D40719,P40719,6278.0,test
D40720,P40720,6279.0,test
D40721,P40721,6280.0,test
D40722,P40722,6281.0,test
D40723,P40723,6282.0,test
D40724,P40724,6283.0,test
D40725,P40725,6284.0,test
D40726,P40726,6285.0,test
D40727,P40727,6286.0,test
D40728,P40728,6287.0,test
D40729,P40729,6288.0,test
D40730,P40730,6289.0,test
D40731,P40731,6290.0,test
D40732,P40732,6291.0,test
D40733,P40733,6292.0,test
D40734,P40734,6293.0,test
D40735,P40735,6294.0,test
D40736,P40736,6295.0,test
D40737,P40737,6296.0,test
D40738,P40738,6297.0,test
D40739,P40739,6298.0,test
D40740,P40740,6299.0,test
D40741,P40741,6300.0,test
D40742,P40742,6301.0,test
D40743,P40743,6302.0,test
D40744,P40744,6303.0,test
D40745,P40745,6304.0,test
D40746,P40746,6305.0,test
D40747,P40747,6306.0,test
D40748,P40748,6307.0,test
D40749,P40749,6308.0,test
D40750,P40750,6309.0,test
D40751,P40751,6310.0,test
D40752,P40752,6311.0,test
D40753,P40753,6312.0,test
D40754,P40754,6313.0,test
D40755,P40755,6314.0,test
D40756,P40756,6315.0,test
D40757,P40757,6316.0,test
D40758,P40758,6317.0,test
D40759,P40759,6318.0,test
D40760,P40760,6319.0,test
D40761,P40761,6320.0,test
D40762,P40762,6321.0,test
D40763,P40763,6322.0,test
D40764,P40764,6323.0,test
D40765,P40765,6324.0,test
D40766,P40766,6325.0,test
D40767,P40767,6326.0,test
D40768,P40768,6327.0,test
D40769,P40769,6328.0,test
D40770,P40770,6329.0,test
D40771,P40771,6330.0,test
D40772,P40772,6331.0,test
D40773,P40773,6332.0,test
D40774,P40774,6333.0,test
D40775,P40775,6334.0,test
D40776,P40776,6335.0,test
D40777,P40777,6336.0,test
D40778,P40778,6337.0,test
D40779,P40779,6338.0,test
D40780,P40780,6339.0,test
D40781,P40781,6340.0,test
D40782,P40782,6341.0,test
D40783,P40783,6342.0,test
D40784,P40784,6343.0,test
D40785,P40785,6344.0,test
D40786,P40786,6345.0,test
D40787,P40787,6346.0,test
D40788,P40788,6347.0,test
D40789,P40789,6348.0,test
D40790,P40790,6349.0,test
D40791,P40791,6350.0,test
D40792,P40792,6351.0,test
D40793,P40793,6352.0,test
D40794,P40794,6353.0,test
D40795,P40795,6354.0,test
D40796,P40796,6355.0,test
D40797,P40797,6356.0,test
D40798,P40798,6357.0,test
D40799,P40799,6358.0,test
D40800,P40800,6359.0,test
D40801,P40801,6360.0,test
D40802,P40802,6361.0,test
D40803,P40803,6362.0,test
D40804,P40804,6363.0,test
D40805,P40805,6364.0,test
D40806,P40806,6365.0,test
D40807,P40807,6366.0,test
D40808,P40808,6367.0,test
D40809,P40809,6368.0,test
D40810,P40810,6369.0,test
D40811,P40811,6370.0,test
D40812,P40812,6371.0,test
D40813,P40813,6372.0,test
D40814,P40814,6373.0,test
D40815,P40815,6374.0,test
D40816,P40816,6375.0,test
D40817,P40817,6376.0,test
D40818,P40818,6377.0,test
D40819,P40819,6378.0,test
D40820,P40820,6379.0,test
D40821,P40821,6380.0,test
D40822,P40822,6381.0,test
D40823,P40823,6382.0,test
D40824,P40824,6383.0,test
D40825,P40825,6384.0,test
D40826,P40826,6385.0,test
D40827,P40827,6386.0,test
D40828,P40828,6387.0,test
D40829,P40829,6388.0,test
D40830,P40830,6389.0,test
D40831,P40831,6390.0,test
