drug_id,protein_id,interaction,split
D03418,P03418,488,train
D03419,P03419,81,train
D03420,P03420,1348,train
D03421,P03421,1749,train
D03422,P03422,2,train
D03423,P03423,81,train
D03424,P03424,1750,train
D03425,P03425,1135,train
D03426,P03426,1388,train
D03427,P03427,1403,train
D03428,P03428,1751,train
D03429,P03429,2,train
D03430,P03430,910,train
D03431,P03431,35,train
D03432,P03432,2,train
D03433,P03433,1197,train
D03434,P03434,81,train
D03435,P03435,860,train
D03436,P03436,1752,train
D03437,P03437,1753,train
D03438,P03438,548,train
D03439,P03439,1754,train
D03440,P03440,982,train
D03441,P03441,1755,train
D03442,P03442,1756,train
D03443,P03443,627,train
D03444,P03444,1757,train
D03445,P03445,35,train
D03446,P03446,1758,train
D03447,P03447,1759,train
D03448,P03448,35,train
D03449,P03449,1760,train
D03450,P03450,107,train
D03451,P03451,502,train
D03452,P03452,508,train
D03453,P03453,1150,train
D03454,P03454,81,train
D03455,P03455,1761,train
D03456,P03456,1762,train
D03457,P03457,1058,train
D03458,P03458,950,train
D03459,P03459,35,train
D03460,P03460,745,train
D03461,P03461,379,train
D03462,P03462,483,train
D03463,P03463,1763,train
D03464,P03464,652,train
D03465,P03465,560,train
D03466,P03466,748,train
D03467,P03467,81,train
D03468,P03468,323,train
D03469,P03469,1764,train
D03470,P03470,912,train
D03471,P03471,1233,train
D03472,P03472,1765,train
D03473,P03473,106,train
D03474,P03474,821,train
D03475,P03475,94,train
D03476,P03476,16,train
D03477,P03477,1766,train
D03478,P03478,1598,train
D03479,P03479,198,train
D03480,P03480,1206,train
D03481,P03481,1238,train
D03482,P03482,327,train
D03483,P03483,1057,train
D03484,P03484,1767,train
D03485,P03485,1768,train
D03486,P03486,1769,train
D03487,P03487,646,train
D03488,P03488,1770,train
D03489,P03489,915,train
D03490,P03490,1771,train
D03491,P03491,107,train
D03492,P03492,81,train
D03493,P03493,621,train
D03494,P03494,1772,train
D03495,P03495,1182,train
D03496,P03496,194,train
D03497,P03497,35,train
D03498,P03498,481,train
D03499,P03499,194,train
D03500,P03500,35,train
D03501,P03501,1773,train
D03502,P03502,225,train
D03503,P03503,1774,train
D03504,P03504,1775,train
D03505,P03505,172,train
D03506,P03506,1776,train
D03507,P03507,1438,train
D03508,P03508,1777,train
D03509,P03509,7,train
D03510,P03510,1778,train
D03511,P03511,1668,train
D03512,P03512,1779,train
D03513,P03513,1623,train
D03514,P03514,1444,train
D03515,P03515,1780,train
D03516,P03516,1781,train
D03517,P03517,56,train
D03518,P03518,625,train
D03519,P03519,291,train
D03520,P03520,147,train
D03521,P03521,1782,train
D03522,P03522,1783,train
D03523,P03523,518,train
D03524,P03524,1784,train
D03525,P03525,172,train
D03526,P03526,1785,train
D03527,P03527,35,train
D03528,P03528,1786,train
D03529,P03529,1787,train
D03530,P03530,558,train
D03531,P03531,1788,train
D03532,P03532,1789,train
D03533,P03533,81,train
D03534,P03534,383,train
D03535,P03535,1790,train
D03536,P03536,93,train
D03537,P03537,1791,train
D03538,P03538,1792,train
D03539,P03539,60,train
D03540,P03540,1793,train
D03541,P03541,19,train
D03542,P03542,130,train
D03543,P03543,1794,train
D03544,P03544,1793,train
D03545,P03545,130,train
D03546,P03546,1310,train
D03547,P03547,928,train
D03548,P03548,1795,train
D03549,P03549,1796,train
D03550,P03550,307,train
D03551,P03551,1470,train
D03552,P03552,228,train
D03553,P03553,1415,train
D03554,P03554,130,train
D03555,P03555,1797,train
D03556,P03556,1798,train
D03557,P03557,35,train
D03558,P03558,896,train
D03559,P03559,196,train
D03560,P03560,1238,train
D03561,P03561,165,train
D03562,P03562,35,train
D03563,P03563,1799,train
D03564,P03564,412,train
D03565,P03565,1800,train
D03566,P03566,307,train
D03567,P03567,1801,train
D03568,P03568,19,train
D03569,P03569,276,train
D03570,P03570,19,train
D03571,P03571,1802,train
D03572,P03572,1803,train
D03573,P03573,1804,train
D03574,P03574,1805,train
D03575,P03575,32,train
D03576,P03576,1806,train
D03577,P03577,1807,train
D03578,P03578,1808,train
D03579,P03579,1809,train
D03580,P03580,148,train
D03581,P03581,1810,train
D03582,P03582,55,train
D03583,P03583,291,train
D03584,P03584,80,train
D03585,P03585,777,train
D03586,P03586,1337,train
D03587,P03587,1811,train
D03588,P03588,197,train
D03589,P03589,80,train
D03590,P03590,1812,train
D03591,P03591,1813,train
D03592,P03592,1051,train
D03593,P03593,983,train
D03594,P03594,1814,train
D03595,P03595,1783,train
D03596,P03596,508,train
D03597,P03597,1815,train
D03598,P03598,1816,train
D03599,P03599,1817,train
D03600,P03600,1818,train
D03601,P03601,556,train
D03602,P03602,331,train
D03603,P03603,1819,train
D03604,P03604,171,train
D03605,P03605,373,train
D03606,P03606,202,train
D03607,P03607,1742,train
D03608,P03608,1820,train
D03609,P03609,1821,train
D03610,P03610,1822,train
D03611,P03611,264,train
D03612,P03612,35,train
D03613,P03613,950,train
D03614,P03614,1823,train
D03615,P03615,749,train
D03616,P03616,189,train
D03617,P03617,1824,train
D03618,P03618,114,train
D03619,P03619,1825,train
D03620,P03620,156,train
D03621,P03621,787,train
D03622,P03622,311,train
D03623,P03623,1826,train
D03624,P03624,1827,train
D03625,P03625,574,train
D03626,P03626,35,train
D03627,P03627,1828,train
D03628,P03628,645,train
D03629,P03629,1829,train
D03630,P03630,1830,train
D03631,P03631,81,train
D03632,P03632,258,train
D03633,P03633,107,train
D03634,P03634,1456,train
D03635,P03635,171,train
D03636,P03636,464,train
D03637,P03637,1022,train
D03638,P03638,83,train
D03639,P03639,888,train
D03640,P03640,1673,train
D03641,P03641,19,train
D03642,P03642,1211,train
D03643,P03643,1349,train
D03644,P03644,412,train
D03645,P03645,1831,train
D03646,P03646,2,train
D03647,P03647,1410,train
D03648,P03648,547,train
D03649,P03649,19,train
D03650,P03650,1832,train
D03651,P03651,1007,train
D03652,P03652,1833,train
D03653,P03653,81,train
D03654,P03654,930,train
D03655,P03655,671,train
D03656,P03656,241,train
D03657,P03657,1834,train
D03658,P03658,1835,train
D03659,P03659,2,train
D03660,P03660,35,train
D03661,P03661,1836,train
D03662,P03662,1378,train
D03663,P03663,428,train
D03664,P03664,2,train
D03665,P03665,397,train
D03666,P03666,579,train
D03667,P03667,1837,train
D03668,P03668,1838,train
D03669,P03669,878,train
D03670,P03670,1223,train
D03671,P03671,35,train
D03672,P03672,1839,train
D03673,P03673,1840,train
D03674,P03674,1841,train
D03675,P03675,1538,train
D03676,P03676,1842,train
D03677,P03677,1843,train
D03678,P03678,81,train
D03679,P03679,1844,train
D03680,P03680,1125,train
D03681,P03681,129,train
D03682,P03682,19,train
D03683,P03683,81,train
D03684,P03684,903,train
D03685,P03685,55,train
D03686,P03686,478,train
D03687,P03687,157,train
D03688,P03688,625,train
D03689,P03689,1466,train
D03690,P03690,37,train
D03691,P03691,1168,train
D03692,P03692,35,train
D03693,P03693,945,train
D03694,P03694,1311,train
D03695,P03695,2,train
D03696,P03696,77,train
D03697,P03697,493,train
D03698,P03698,251,train
D03699,P03699,767,train
D03700,P03700,1845,train
D03701,P03701,1846,train
D03702,P03702,1847,train
D03703,P03703,107,train
D03704,P03704,1848,train
D03705,P03705,172,train
D03706,P03706,2,train
D03707,P03707,35,train
D03708,P03708,924,train
D03709,P03709,1849,train
D03710,P03710,145,train
D03711,P03711,35,train
D03712,P03712,950,train
D03713,P03713,1850,train
D03714,P03714,1851,train
D03715,P03715,1852,train
D03716,P03716,575,train
D03717,P03717,1853,train
D03718,P03718,1129,train
D03719,P03719,1853,train
D03720,P03720,1773,train
D03721,P03721,1664,train
D03722,P03722,93,train
D03723,P03723,1854,train
D03724,P03724,1855,train
D03725,P03725,81,train
D03726,P03726,339,train
D03727,P03727,11,train
D03728,P03728,1856,train
D03729,P03729,640,train
D03730,P03730,1857,train
D03731,P03731,81,train
D03732,P03732,896,train
D03733,P03733,1858,train
D03734,P03734,35,train
D03735,P03735,93,train
D03736,P03736,748,train
D03737,P03737,2,train
D03738,P03738,1859,train
D03739,P03739,1860,train
D03740,P03740,1861,train
D03741,P03741,2,train
D03742,P03742,1862,train
D03743,P03743,705,train
D03744,P03744,1863,train
D03745,P03745,954,train
D03746,P03746,1864,train
D03747,P03747,518,train
D03748,P03748,1235,train
D03749,P03749,1311,train
D03750,P03750,1273,train
D03751,P03751,1865,train
D03752,P03752,93,train
D03753,P03753,1866,train
D03754,P03754,1867,train
D03755,P03755,616,train
D03756,P03756,155,train
D03757,P03757,1135,train
D03758,P03758,1868,train
D03759,P03759,1869,train
D03760,P03760,1352,train
D03761,P03761,1079,train
D03762,P03762,921,train
D03763,P03763,617,train
D03764,P03764,1048,train
D03765,P03765,845,train
D03766,P03766,817,train
D03767,P03767,1870,train
D03768,P03768,127,train
D03769,P03769,114,train
D03770,P03770,1642,train
D03771,P03771,789,train
D03772,P03772,107,train
D03773,P03773,218,train
D03774,P03774,1871,train
D03775,P03775,1872,train
D03776,P03776,1873,train
D03777,P03777,1825,train
D03778,P03778,1770,train
D03779,P03779,513,train
D03780,P03780,2,train
D03781,P03781,259,train
D03782,P03782,1874,train
D03783,P03783,172,train
D03784,P03784,1875,train
D03785,P03785,1876,train
D03786,P03786,93,train
D03787,P03787,431,train
D03788,P03788,2,train
D03789,P03789,708,train
D03790,P03790,1877,train
D03791,P03791,1040,train
D03792,P03792,2,train
D03793,P03793,1112,train
D03794,P03794,1878,train
D03795,P03795,81,train
D03796,P03796,303,train
D03797,P03797,1213,train
D03798,P03798,311,train
D03799,P03799,1105,train
D03800,P03800,1879,train
D03801,P03801,249,train
D03802,P03802,590,train
D03803,P03803,1880,train
D03804,P03804,1881,train
D03805,P03805,1882,train
D03806,P03806,1883,train
D03807,P03807,471,train
D03808,P03808,1233,train
D03809,P03809,1160,train
D03810,P03810,91,train
D03811,P03811,1348,train
D03812,P03812,1536,train
D03813,P03813,210,train
D03814,P03814,748,train
D03815,P03815,1884,train
D03816,P03816,35,train
D03817,P03817,35,train
D03818,P03818,35,train
D03819,P03819,1022,train
D03820,P03820,1662,train
D03821,P03821,35,train
D03822,P03822,1211,train
D03823,P03823,218,train
D03824,P03824,1834,train
D03825,P03825,750,train
D03826,P03826,515,train
D03827,P03827,35,train
D03828,P03828,386,train
D03829,P03829,1885,train
D03830,P03830,600,train
D03831,P03831,0,train
D03832,P03832,1135,train
D03833,P03833,35,train
D03834,P03834,1429,train
D03835,P03835,495,train
D03836,P03836,1048,train
D03837,P03837,205,train
D03838,P03838,1886,train
D03839,P03839,1887,train
D03840,P03840,785,train
D03841,P03841,1316,train
D03842,P03842,37,train
D03843,P03843,1829,train
D03844,P03844,1015,train
D03845,P03845,35,train
D03846,P03846,145,train
D03847,P03847,1888,train
D03848,P03848,1803,train
D03849,P03849,597,train
D03850,P03850,106,train
D03851,P03851,25,train
D03852,P03852,35,train
D03853,P03853,1889,train
D03854,P03854,1890,train
D03855,P03855,493,train
D03856,P03856,1891,train
D03857,P03857,1892,train
D03858,P03858,463,train
D03859,P03859,1701,train
D03860,P03860,1893,train
D03861,P03861,495,train
D03862,P03862,1813,train
D03863,P03863,37,train
D03864,P03864,42,train
D03865,P03865,1894,train
D03866,P03866,117,train
D03867,P03867,1018,train
D03868,P03868,194,train
D03869,P03869,534,train
D03870,P03870,62,train
D03871,P03871,556,train
D03872,P03872,1895,train
D03873,P03873,1896,train
D03874,P03874,1897,train
D03875,P03875,35,train
D03876,P03876,1898,train
D03877,P03877,981,train
D03878,P03878,890,train
D03879,P03879,716,train
D03880,P03880,1899,train
D03881,P03881,6,train
D03882,P03882,989,train
D03883,P03883,1900,train
D03884,P03884,35,train
D03885,P03885,1901,train
D03886,P03886,1004,train
D03887,P03887,1902,train
D03888,P03888,1054,train
D03889,P03889,76,train
D03890,P03890,749,train
D03891,P03891,157,train
D03892,P03892,860,train
D03893,P03893,1903,train
D03894,P03894,1809,train
D03895,P03895,694,train
D03896,P03896,586,train
D03897,P03897,1904,train
D03898,P03898,186,train
D03899,P03899,8,train
D03900,P03900,1905,train
D03901,P03901,950,train
D03902,P03902,700,train
D03903,P03903,272,train
D03904,P03904,35,train
D03905,P03905,947,train
D03906,P03906,1906,train
D03907,P03907,1127,train
D03908,P03908,983,train
D03909,P03909,357,train
D03910,P03910,1907,train
D03911,P03911,1908,train
D03912,P03912,1090,train
D03913,P03913,960,train
D03914,P03914,976,train
D03915,P03915,1478,train
D03916,P03916,1909,train
D03917,P03917,81,train
D03918,P03918,574,train
D03919,P03919,1910,train
D03920,P03920,1911,train
D03921,P03921,107,train
D03922,P03922,560,train
D03923,P03923,1912,train
D03924,P03924,517,train
D03925,P03925,1458,train
D03926,P03926,289,train
D03927,P03927,19,train
D03928,P03928,1623,train
D03929,P03929,172,train
D03930,P03930,1522,train
D03931,P03931,624,train
D03932,P03932,1886,train
D03933,P03933,557,train
D03934,P03934,932,train
D03935,P03935,2,train
D03936,P03936,44,train
D03937,P03937,954,train
D03938,P03938,1913,train
D03939,P03939,43,train
D03940,P03940,1764,train
D03941,P03941,1914,train
D03942,P03942,366,train
D03943,P03943,217,train
D03944,P03944,1840,train
D03945,P03945,860,train
D03946,P03946,2,train
D03947,P03947,809,train
D03948,P03948,35,train
D03949,P03949,421,train
D03950,P03950,624,train
D03951,P03951,1781,train
D03952,P03952,1915,train
D03953,P03953,1800,train
D03954,P03954,81,train
D03955,P03955,62,train
D03956,P03956,1916,train
D03957,P03957,894,train
D03958,P03958,1066,train
D03959,P03959,35,train
D03960,P03960,1797,train
D03961,P03961,1917,train
D03962,P03962,1112,train
D03963,P03963,1918,train
D03964,P03964,1919,train
D03965,P03965,1920,train
D03966,P03966,81,train
D03967,P03967,93,train
D03968,P03968,1730,train
D03969,P03969,733,train
D03970,P03970,765,train
D03971,P03971,1531,train
D03972,P03972,883,train
D03973,P03973,300,train
D03974,P03974,35,train
D03975,P03975,617,train
D03976,P03976,630,train
D03977,P03977,1058,train
D03978,P03978,130,train
D03979,P03979,1233,train
D03980,P03980,1662,train
D03981,P03981,217,train
D03982,P03982,1206,train
D03983,P03983,1855,train
D03984,P03984,1921,train
D03985,P03985,1922,train
D03986,P03986,1923,train
D03987,P03987,2,train
D03988,P03988,825,train
D03989,P03989,1214,train
D03990,P03990,81,train
D03991,P03991,1924,train
D03992,P03992,103,train
D03993,P03993,1925,train
D03994,P03994,1606,train
D03995,P03995,1338,train
D03996,P03996,35,train
D03997,P03997,1661,train
D03998,P03998,728,train
D03999,P03999,1926,train
D04000,P04000,1123,train
D04001,P04001,972,train
D04002,P04002,35,train
D04003,P04003,1349,train
D04004,P04004,217,train
D04005,P04005,1187,train
D04006,P04006,81,train
D04007,P04007,887,train
D04008,P04008,1758,train
D04009,P04009,570,train
D04010,P04010,93,train
D04011,P04011,1027,train
D04012,P04012,129,train
D04013,P04013,1927,train
D04014,P04014,1928,train
D04015,P04015,1036,train
D04016,P04016,1929,train
D04017,P04017,1592,train
D04018,P04018,1930,train
D04019,P04019,371,train
D04020,P04020,860,train
D04021,P04021,1931,train
D04022,P04022,183,train
D04023,P04023,1263,train
D04024,P04024,1825,train
D04025,P04025,1932,train
D04026,P04026,825,train
D04027,P04027,1878,train
D04028,P04028,1359,train
D04029,P04029,1933,train
D04030,P04030,1934,train
D04031,P04031,742,train
D04032,P04032,171,train
D04033,P04033,2,train
D04034,P04034,1935,train
D04035,P04035,1263,train
D04036,P04036,146,train
D04037,P04037,1936,train
D04038,P04038,1937,train
D04039,P04039,1938,train
D04040,P04040,574,train
D04041,P04041,1939,train
D04042,P04042,32,train
D04043,P04043,1940,train
D04044,P04044,81,train
D04045,P04045,474,train
D04046,P04046,1004,train
D04047,P04047,1941,train
D04048,P04048,1942,train
D04049,P04049,134,train
D04050,P04050,1943,train
D04051,P04051,1944,train
D04052,P04052,35,train
D04053,P04053,1008,train
D04054,P04054,2,train
D04055,P04055,1945,train
D04056,P04056,107,train
D04057,P04057,1836,train
D04058,P04058,1544,train
D04059,P04059,1313,train
D04060,P04060,1246,train
D04061,P04061,1946,train
D04062,P04062,1947,train
D04063,P04063,130,train
D04064,P04064,1948,train
D04065,P04065,1949,train
D04066,P04066,883,train
D04067,P04067,81,train
D04068,P04068,1950,train
D04069,P04069,1187,train
D04070,P04070,1706,train
D04071,P04071,1951,train
D04072,P04072,636,train
D04073,P04073,81,train
D04074,P04074,729,train
D04075,P04075,212,train
D04076,P04076,1952,train
D04077,P04077,2,train
D04078,P04078,114,train
D04079,P04079,1953,train
D04080,P04080,1954,train
D04081,P04081,1955,train
D04082,P04082,81,train
D04083,P04083,1956,train
D04084,P04084,93,train
D04085,P04085,35,train
D04086,P04086,328,train
D04087,P04087,616,train
D04088,P04088,81,train
D04089,P04089,1957,train
D04090,P04090,1958,train
D04091,P04091,354,train
D04092,P04092,1959,train
D04093,P04093,1960,train
D04094,P04094,81,train
D04095,P04095,574,train
D04096,P04096,548,train
D04097,P04097,1961,train
D04098,P04098,1962,train
D04099,P04099,1963,train
D04100,P04100,339,train
D04101,P04101,1964,train
D04102,P04102,1965,train
D04103,P04103,797,train
D04104,P04104,511,train
D04105,P04105,1003,train
D04106,P04106,832,train
D04107,P04107,1966,train
D04108,P04108,442,train
D04109,P04109,244,train
D04110,P04110,137,train
D04111,P04111,1967,train
D04112,P04112,1960,train
D04113,P04113,4,train
D04114,P04114,1673,train
D04115,P04115,35,train
D04116,P04116,1968,train
D04117,P04117,1969,train
D04118,P04118,521,train
D04119,P04119,930,train
D04120,P04120,8,train
D04121,P04121,1649,train
D04122,P04122,589,train
D04123,P04123,1534,train
D04124,P04124,1085,train
D04125,P04125,1022,train
D04126,P04126,1970,train
D04127,P04127,292,train
D04128,P04128,1971,train
D04129,P04129,81,train
D04130,P04130,1972,train
D04131,P04131,1973,train
D04132,P04132,471,train
D04133,P04133,35,train
D04134,P04134,1187,train
D04135,P04135,106,train
D04136,P04136,396,train
D04137,P04137,1974,train
D04138,P04138,80,train
D04139,P04139,549,train
D04140,P04140,962,train
D04141,P04141,1975,train
D04142,P04142,1531,train
D04143,P04143,820,train
D04144,P04144,81,train
D04145,P04145,172,train
D04146,P04146,1976,train
D04147,P04147,888,train
D04148,P04148,1429,train
D04149,P04149,339,train
D04150,P04150,312,train
D04151,P04151,1977,train
D04152,P04152,35,train
D04153,P04153,81,train
D04154,P04154,1978,train
D04155,P04155,466,train
D04156,P04156,586,train
D04157,P04157,677,train
D04158,P04158,1979,train
D04159,P04159,1980,train
D04160,P04160,81,train
D04161,P04161,1981,train
D04162,P04162,93,train
D04163,P04163,1982,train
D04164,P04164,1983,train
D04165,P04165,1626,train
D04166,P04166,249,train
D04167,P04167,1984,train
D04168,P04168,303,train
D04169,P04169,1985,train
D04170,P04170,1915,train
D04171,P04171,1986,train
D04172,P04172,44,train
D04173,P04173,93,train
D04174,P04174,1025,train
D04175,P04175,825,train
D04176,P04176,106,train
D04177,P04177,1987,train
D04178,P04178,1988,train
D04179,P04179,1989,train
D04180,P04180,1990,train
D04181,P04181,1991,train
D04182,P04182,521,train
D04183,P04183,8,train
D04184,P04184,137,train
D04185,P04185,1992,train
D04186,P04186,225,train
D04187,P04187,435,train
D04188,P04188,1993,train
D04189,P04189,93,train
D04190,P04190,37,train
D04191,P04191,1994,train
D04192,P04192,259,train
D04193,P04193,802,train
D04194,P04194,35,train
D04195,P04195,1489,train
D04196,P04196,1390,train
D04197,P04197,1023,train
D04198,P04198,1040,train
D04199,P04199,1995,train
D04200,P04200,242,train
D04201,P04201,780,train
D04202,P04202,2,train
D04203,P04203,1643,train
D04204,P04204,1996,train
D04205,P04205,2,train
D04206,P04206,1997,train
D04207,P04207,714,train
D04208,P04208,563,train
D04209,P04209,726,train
D04210,P04210,926,train
D04211,P04211,1998,train
D04212,P04212,1999,train
D04213,P04213,799,train
D04214,P04214,2000,train
D04215,P04215,2001,train
D04216,P04216,2,train
D04217,P04217,2002,train
D04218,P04218,35,train
D04219,P04219,1248,train
D04220,P04220,1145,train
D04221,P04221,2003,train
D04222,P04222,2,train
D04223,P04223,728,train
D04224,P04224,272,train
D04225,P04225,2,train
D04226,P04226,825,train
D04227,P04227,757,train
D04228,P04228,525,train
D04229,P04229,2004,train
D04230,P04230,515,train
D04231,P04231,97,train
D04232,P04232,2005,train
D04233,P04233,447,train
D04234,P04234,1412,train
D04235,P04235,422,train
D04236,P04236,2006,train
D04237,P04237,422,train
D04238,P04238,2007,train
D04239,P04239,962,train
D04240,P04240,2008,train
D04241,P04241,297,train
D04242,P04242,1922,train
D04243,P04243,81,train
D04244,P04244,2009,train
D04245,P04245,201,train
D04246,P04246,171,train
D04247,P04247,137,train
D04248,P04248,2010,train
D04249,P04249,875,train
D04250,P04250,2011,train
D04251,P04251,2012,train
D04252,P04252,1793,train
D04253,P04253,1374,train
D04254,P04254,2013,train
D04255,P04255,261,train
D04256,P04256,2014,train
D04257,P04257,2015,train
D04258,P04258,1057,train
D04259,P04259,171,train
D04260,P04260,35,train
D04261,P04261,107,train
D04262,P04262,2016,train
D04263,P04263,223,train
D04264,P04264,2,train
D04265,P04265,2,train
D04266,P04266,81,train
D04267,P04267,608,train
D04268,P04268,146,train
D04269,P04269,2017,train
D04270,P04270,1293,train
D04271,P04271,2018,train
D04272,P04272,81,train
D04273,P04273,81,train
D04274,P04274,556,train
D04275,P04275,390,train
D04276,P04276,790,train
D04277,P04277,1605,train
D04278,P04278,2019,train
D04279,P04279,904,train
D04280,P04280,424,train
D04281,P04281,2020,train
D04282,P04282,14,train
D04283,P04283,2021,train
D04284,P04284,81,train
D04285,P04285,2022,train
D04286,P04286,2023,train
D04287,P04287,921,train
D04288,P04288,733,train
D04289,P04289,2,train
D04290,P04290,684,train
D04291,P04291,2024,train
D04292,P04292,515,train
D04293,P04293,2025,train
D04294,P04294,493,train
D04295,P04295,696,train
D04296,P04296,2026,train
D04297,P04297,2027,train
D04298,P04298,2028,train
D04299,P04299,1371,train
D04300,P04300,35,train
D04301,P04301,2,train
D04302,P04302,2029,train
D04303,P04303,746,train
D04304,P04304,508,train
D04305,P04305,258,train
D04306,P04306,337,train
D04307,P04307,90,train
D04308,P04308,147,train
D04309,P04309,99,train
D04310,P04310,1637,train
D04311,P04311,2030,train
D04312,P04312,1861,train
D04313,P04313,838,train
D04314,P04314,300,train
D04315,P04315,2011,train
D04316,P04316,2031,train
D04317,P04317,948,train
D04318,P04318,1335,train
D04319,P04319,783,train
D04320,P04320,1048,train
D04321,P04321,2032,train
D04322,P04322,2033,train
D04323,P04323,1058,train
D04324,P04324,2034,train
D04325,P04325,1503,train
D04326,P04326,713,train
D04327,P04327,1085,train
D04328,P04328,1106,train
D04329,P04329,130,train
D04330,P04330,127,train
D04331,P04331,2035,train
D04332,P04332,405,train
D04333,P04333,2036,train
D04334,P04334,423,train
D04335,P04335,1323,train
D04336,P04336,1233,train
D04337,P04337,2037,train
D04338,P04338,546,train
D04339,P04339,2038,train
D04340,P04340,2039,train
D04341,P04341,2040,train
D04342,P04342,81,train
D04343,P04343,2041,train
D04344,P04344,2042,train
D04345,P04345,2043,train
D04346,P04346,2,train
D04347,P04347,2015,train
D04348,P04348,551,train
D04349,P04349,710,train
D04350,P04350,190,train
D04351,P04351,2044,train
D04352,P04352,961,train
D04353,P04353,834,train
D04354,P04354,2045,train
D04355,P04355,2046,train
D04356,P04356,471,train
D04357,P04357,2047,train
D04358,P04358,2048,train
D04359,P04359,35,train
D04360,P04360,2049,train
D04361,P04361,62,train
D04362,P04362,8,train
D04363,P04363,883,train
D04364,P04364,2,train
D04365,P04365,2050,train
D04366,P04366,563,train
D04367,P04367,93,train
D04368,P04368,2,train
D04369,P04369,712,train
D04370,P04370,1896,train
D04371,P04371,2051,train
D04372,P04372,1878,train
D04373,P04373,2052,train
D04374,P04374,2053,train
D04375,P04375,2054,train
D04376,P04376,2055,train
D04377,P04377,1224,train
D04378,P04378,81,train
D04379,P04379,2056,train
D04380,P04380,2057,train
D04381,P04381,105,train
D04382,P04382,2058,train
D04383,P04383,2059,train
D04384,P04384,2060,train
D04385,P04385,1583,train
D04386,P04386,19,train
D04387,P04387,2061,train
D04388,P04388,2062,train
D04389,P04389,2063,train
D04390,P04390,317,train
D04391,P04391,447,train
D04392,P04392,1077,train
D04393,P04393,137,train
D04394,P04394,447,train
D04395,P04395,35,train
D04396,P04396,140,train
D04397,P04397,399,train
D04398,P04398,557,train
D04399,P04399,658,train
D04400,P04400,2064,train
D04401,P04401,2065,train
D04402,P04402,81,train
D04403,P04403,761,train
D04404,P04404,2066,train
D04405,P04405,312,train
D04406,P04406,2067,train
D04407,P04407,1444,train
D04408,P04408,2068,train
D04409,P04409,107,train
D04410,P04410,2069,train
D04411,P04411,2070,train
D04412,P04412,273,train
D04413,P04413,1880,train
D04414,P04414,35,train
D04415,P04415,59,train
D04416,P04416,349,train
D04417,P04417,163,train
D04418,P04418,1902,train
D04419,P04419,1825,train
D04420,P04420,322,train
D04421,P04421,2071,train
D04422,P04422,2072,train
D04423,P04423,1218,train
D04424,P04424,348,train
D04425,P04425,1493,train
D04426,P04426,839,train
D04427,P04427,106,train
D04428,P04428,1076,train
D04429,P04429,35,train
D04430,P04430,81,train
D04431,P04431,2,train
D04432,P04432,132,train
D04433,P04433,848,train
D04434,P04434,556,train
D04435,P04435,2073,train
D04436,P04436,1665,train
D04437,P04437,2074,train
D04438,P04438,579,train
D04439,P04439,188,train
D04440,P04440,1114,train
D04441,P04441,107,train
D04442,P04442,945,train
D04443,P04443,488,train
D04444,P04444,114,train
D04445,P04445,2075,train
D04446,P04446,474,train
D04447,P04447,745,train
D04448,P04448,967,train
D04449,P04449,1115,train
D04450,P04450,679,train
D04451,P04451,1768,train
D04452,P04452,35,train
D04453,P04453,2076,train
D04454,P04454,2077,train
D04455,P04455,404,train
D04456,P04456,1233,train
D04457,P04457,2,train
D04458,P04458,2,train
D04459,P04459,518,train
D04460,P04460,81,train
D04461,P04461,2,train
D04462,P04462,615,train
D04463,P04463,1460,train
D04464,P04464,137,train
D04465,P04465,1902,train
D04466,P04466,2078,train
D04467,P04467,2079,train
D04468,P04468,25,train
D04469,P04469,2080,train
D04470,P04470,300,train
D04471,P04471,369,train
D04472,P04472,433,train
D04473,P04473,2081,train
D04474,P04474,1487,train
D04475,P04475,716,train
D04476,P04476,1062,train
D04477,P04477,145,train
D04478,P04478,1838,train
D04479,P04479,81,train
D04480,P04480,2082,train
D04481,P04481,1456,train
D04482,P04482,138,train
D04483,P04483,856,train
D04484,P04484,1161,train
D04485,P04485,324,train
D04486,P04486,383,train
D04487,P04487,878,train
D04488,P04488,2083,train
D04489,P04489,2084,train
D04490,P04490,2085,train
D04491,P04491,1222,train
D04492,P04492,714,train
D04493,P04493,59,train
D04494,P04494,680,train
D04495,P04495,2086,train
D04496,P04496,1659,train
D04497,P04497,2,train
D04498,P04498,81,train
D04499,P04499,1187,train
D04500,P04500,35,train
D04501,P04501,2087,train
D04502,P04502,410,train
D04503,P04503,579,train
D04504,P04504,1696,train
D04505,P04505,2088,train
D04506,P04506,834,train
D04507,P04507,1372,train
D04508,P04508,2089,train
D04509,P04509,2090,train
D04510,P04510,2091,train
D04511,P04511,105,train
D04512,P04512,778,train
D04513,P04513,2083,train
D04514,P04514,81,train
D04515,P04515,2092,train
D04516,P04516,427,train
D04517,P04517,832,train
D04518,P04518,1867,train
D04519,P04519,2093,train
D04520,P04520,1421,train
D04521,P04521,130,train
D04522,P04522,515,train
D04523,P04523,2094,train
D04524,P04524,2095,train
D04525,P04525,1114,train
D04526,P04526,1066,train
D04527,P04527,2096,train
D04528,P04528,493,train
D04529,P04529,1815,train
D04530,P04530,2097,train
D04531,P04531,2098,train
D04532,P04532,2099,train
D04533,P04533,2100,train
D04534,P04534,501,train
D04535,P04535,2101,train
D04536,P04536,2102,train
