protein_id,sequence
P03861,hsa:28227
P03862,hsa:1545
P03863,hsa:54490
P03864,hsa:1553
P03865,hsa:50940
P03866,hsa:2160
P03867,hsa:1558
P03868,hsa:4017
P03869,hsa:22978
P03870,hsa:5646
P03871,hsa:1548
P03872,hsa:1610
P03873,hsa:2049
P03874,hsa:5496
P03875,hsa:29785
P03876,hsa:7297
P03877,hsa:7150
P03878,hsa:513
P03879,hsa:5150
P03880,hsa:586
P03881,hsa:55775
P03882,hsa:8854
P03883,hsa:5322
P03884,hsa:51302
P03885,hsa:4353
P03886,hsa:2880
P03887,hsa:2044
P03888,hsa:130399
P03889,hsa:32
P03890,hsa:5605
P03891,hsa:1553
P03892,hsa:2261
P03893,hsa:3292
P03894,hsa:5332
P03895,hsa:6098
P03896,hsa:133121
P03897,hsa:1577
P03898,hsa:1577
P03899,hsa:1549
P03900,hsa:216
P03901,hsa:768
P03902,hsa:7378
P03903,hsa:4921
P03904,hsa:339221
P03905,hsa:8622
P03906,hsa:196883
P03907,hsa:5149
P03908,hsa:218
P03909,hsa:5743
P03910,hsa:1800
P03911,hsa:759
P03912,hsa:501
P03913,hsa:64816
P03914,hsa:5979
P03915,hsa:763
P03916,hsa:2766
P03917,hsa:1543
P03918,hsa:10
P03919,hsa:1572
P03920,hsa:238
P03921,hsa:5742
P03922,hsa:7015
P03923,hsa:1571
P03924,hsa:3028
P03925,hsa:2260
P03926,hsa:1844
P03927,hsa:771
P03928,hsa:5333
P03929,hsa:80339
P03930,hsa:3291
P03931,hsa:8654
P03932,hsa:5142
P03933,hsa:1548
P03934,hsa:5053
P03935,hsa:1846
P03936,hsa:4915
P03937,hsa:5143
P03938,hsa:23430
P03939,hsa:1582
P03940,hsa:8972
P03941,hsa:231
P03942,hsa:834
P03943,hsa:1548
P03944,hsa:5478
P03945,hsa:1588
P03946,hsa:4914
P03947,hsa:2046
P03948,hsa:2242
P03949,hsa:4128
P03950,hsa:349565
P03951,hsa:5144
P03952,hsa:5294
P03953,hsa:1735
P03954,hsa:63904
P03955,hsa:590
P03956,hsa:2098
P03957,hsa:10
P03958,hsa:4942
P03959,hsa:5743
P03960,hsa:7371
P03961,hsa:3791
P03962,hsa:5319
P03963,hsa:50940
P03964,hsa:131
P03965,hsa:1583
P03966,hsa:115
P03967,hsa:5596
P03968,hsa:7297
P03969,hsa:51004
P03970,hsa:558
P03971,hsa:5143
P03972,hsa:50
P03973,hsa:590
P03974,hsa:3480
P03975,hsa:5148
P03976,hsa:5836
P03977,hsa:51
P03978,hsa:219
P03979,hsa:4051
P03980,hsa:586
P03981,hsa:1847
P03982,hsa:1363
P03983,hsa:3376
P03984,hsa:762
P03985,hsa:1504
P03986,hsa:5445
P03987,hsa:1580
P03988,hsa:5479
P03989,hsa:558
P03990,hsa:8558
P03991,hsa:9023
P03992,hsa:38
P03993,hsa:2260
P03994,hsa:8556
P03995,hsa:6416
P03996,hsa:2342
P03997,hsa:1582
P03998,hsa:284541
P03999,hsa:3055
P04000,hsa:1024
P04001,hsa:4552
P04002,hsa:5096
P04003,hsa:1562
P04004,hsa:5333
P04005,hsa:5138
P04006,hsa:23436
P04007,hsa:2098
P04008,hsa:5605
P04009,hsa:349565
P04010,hsa:142679
P04011,hsa:246
P04012,hsa:3718
P04013,hsa:1585
P04014,hsa:8435
P04015,hsa:3002
P04016,hsa:2356
P04017,hsa:5140
P04018,hsa:218
P04019,hsa:1549
P04020,hsa:9601
P04021,hsa:6259
P04022,hsa:2161
P04023,hsa:2064
P04024,hsa:5606
P04025,hsa:767
P04026,hsa:1033
P04027,hsa:4920
P04028,hsa:9647
P04029,hsa:10549
P04030,hsa:1555
P04031,hsa:6259
P04032,hsa:142679
P04033,hsa:5152
P04034,hsa:771
P04035,hsa:10941
P04036,hsa:5096
P04037,hsa:1551
P04038,hsa:9563
P04039,hsa:23632
P04040,hsa:54878
P04041,hsa:1845
P04042,hsa:2049
P04043,hsa:9023
P04044,hsa:5447
P04045,hsa:3990
P04046,hsa:3939
P04047,hsa:2045
P04048,hsa:4143
P04049,hsa:8192
P04050,hsa:1728
P04051,hsa:2155
P04052,hsa:5646
P04053,hsa:759
P04054,hsa:64816
P04055,hsa:306
P04056,hsa:246
P04057,hsa:5141
P04058,hsa:1594
P04059,hsa:5742
P04060,hsa:55
P04061,hsa:4128
P04062,hsa:5335
P04063,hsa:51302
P04064,hsa:27034
P04065,hsa:23632
P04066,hsa:5530
P04067,hsa:2041
P04068,hsa:22954
P04069,hsa:1584
P04070,hsa:64087
P04071,hsa:5475
P04072,hsa:4942
P04073,hsa:4353
P04074,hsa:5049
P04075,hsa:130399
P04076,hsa:4282
P04077,hsa:4329
P04078,hsa:6768
P04079,hsa:199974
P04080,hsa:5972
P04081,hsa:5151
P04082,hsa:1543
P04083,hsa:3906
P04084,hsa:100
P04085,hsa:5096
P04086,hsa:495
P04087,hsa:1573
P04088,hsa:6259
P04089,hsa:1584
P04090,hsa:51181
P04091,hsa:51207
P04092,hsa:3480
P04093,hsa:2066
P04094,hsa:30833
P04095,hsa:5148
P04096,hsa:5479
P04097,hsa:4486
P04098,hsa:4837
P04099,hsa:1562
P04100,hsa:126
P04101,hsa:4128
P04102,hsa:10269
P04103,hsa:8529
P04104,hsa:38
P04105,hsa:5516
P04106,hsa:55
P04107,hsa:5602
P04108,hsa:6714
P04109,hsa:377677
P04110,hsa:8192
P04111,hsa:6646
P04112,hsa:2597
P04113,hsa:5152
P04114,hsa:2879
P04115,hsa:4594
P04116,hsa:1374
P04117,hsa:4759
P04118,hsa:5142
P04119,hsa:759
P04120,hsa:2147
P04121,hsa:1559
P04122,hsa:5860
P04123,hsa:1586
P04124,hsa:22954
P04125,hsa:8940
P04126,hsa:5053
P04127,hsa:472
P04128,hsa:1374
P04129,hsa:1559
P04130,hsa:1025
P04131,hsa:1733
P04132,hsa:80339
P04133,hsa:5538
P04134,hsa:223
P04135,hsa:64816
P04136,hsa:51
P04137,hsa:590
P04138,hsa:1056
P04139,hsa:2261
P04140,hsa:2639
P04141,hsa:51004
P04142,hsa:51601
P04143,hsa:1593
P04144,hsa:10858
P04145,hsa:5096
P04146,hsa:1565
P04147,hsa:5151
P04148,hsa:3283
P04149,hsa:10901
P04150,hsa:5033
P04151,hsa:238
P04152,hsa:100
P04153,hsa:1803
P04154,hsa:10901
P04155,hsa:217
P04156,hsa:1200
P04157,hsa:1573
P04158,hsa:9023
P04159,hsa:1586
P04160,hsa:1024
P04161,hsa:5136
P04162,hsa:5141
P04163,hsa:5150
P04164,hsa:11202
P04165,hsa:1636
P04166,hsa:7367
P04167,hsa:55512
P04168,hsa:2050
P04169,hsa:5143
P04170,hsa:100
P04171,hsa:10846
P04172,hsa:2876
P04173,hsa:8654
P04174,hsa:339221
P04175,hsa:7173
P04176,hsa:5095
P04177,hsa:81579
P04178,hsa:54677
P04179,hsa:5331
P04180,hsa:3990
P04181,hsa:1436
P04182,hsa:2047
P04183,hsa:2065
P04184,hsa:5422
P04185,hsa:4067
P04186,hsa:3712
P04187,hsa:10188
P04188,hsa:1585
P04189,hsa:2050
P04190,hsa:3791
P04191,hsa:132160
P04192,hsa:27032
P04193,hsa:10858
P04194,hsa:2045
P04195,hsa:1595
P04196,hsa:23436
P04197,hsa:5137
P04198,hsa:1544
P04199,hsa:3480
P04200,hsa:124
P04201,hsa:2242
P04202,hsa:8654
P04203,hsa:1594
P04204,hsa:54600
P04205,hsa:2044
P04206,hsa:5332
P04207,hsa:1432
P04208,hsa:2048
P04209,hsa:6098
P04210,hsa:5494
P04211,hsa:1969
P04212,hsa:377677
P04213,hsa:5754
P04214,hsa:761
P04215,hsa:1562
P04216,hsa:240
P04217,hsa:27115
P04218,hsa:313
P04219,hsa:5598
P04220,hsa:759
P04221,hsa:5149
P04222,hsa:3291
P04223,hsa:10858
P04224,hsa:5499
P04225,hsa:5148
P04226,hsa:762
P04227,hsa:7364
P04228,hsa:2597
P04229,hsa:2548
P04230,hsa:23430
P04231,hsa:5144
P04232,hsa:29968
P04233,hsa:6898
P04234,hsa:1847
P04235,hsa:5979
P04236,hsa:3290
P04237,hsa:128853
P04238,hsa:5444
P04239,hsa:52
P04240,hsa:4329
P04241,hsa:1543
P04242,hsa:8558
P04243,hsa:260293
P04244,hsa:1586
P04245,hsa:3156
P04246,hsa:5562
P04247,hsa:5742
P04248,hsa:2321
P04249,hsa:11238
P04250,hsa:8556
P04251,hsa:6646
P04252,hsa:5168
P04253,hsa:1593
P04254,hsa:10295
P04255,hsa:240
P04256,hsa:23436
P04257,hsa:284541
P04258,hsa:11221
P04259,hsa:4942
P04260,hsa:1733
P04261,hsa:29785
P04262,hsa:239
P04263,hsa:1565
P04264,hsa:1956
P04265,hsa:10269
P04266,hsa:7453
P04267,hsa:4916
P04268,hsa:29941
P04269,hsa:5148
P04270,hsa:7054
P04271,hsa:114
P04272,hsa:7084
P04273,hsa:1576
P04274,hsa:7371
P04275,hsa:771
P04276,hsa:5322
P04277,hsa:5742
P04278,hsa:5538
P04279,hsa:8654
P04280,hsa:84812
P04281,hsa:4920
P04282,hsa:7294
P04283,hsa:4051
P04284,hsa:5143
P04285,hsa:5743
P04286,hsa:5337
P04287,hsa:5321
P04288,hsa:635
P04289,hsa:7153
P04290,hsa:5407
P04291,hsa:1558
P04292,hsa:5333
P04293,hsa:1559
P04294,hsa:3643
P04295,hsa:1545
P04296,hsa:10549
P04297,hsa:30
P04298,hsa:1562
P04299,hsa:1555
P04300,hsa:5754
P04301,hsa:5740
P04302,hsa:5319
P04303,hsa:1595
P04304,hsa:1571
P04305,hsa:4915
P04306,hsa:5597
P04307,hsa:1593
P04308,hsa:64087
P04309,hsa:5149
P04310,hsa:23239
P04311,hsa:3645
P04312,hsa:54878
P04313,hsa:377677
P04314,hsa:2746
P04315,hsa:9955
P04316,hsa:7294
P04317,hsa:1551
P04318,hsa:4023
P04319,hsa:11238
P04320,hsa:246
P04321,hsa:8529
P04322,hsa:590
P04323,hsa:1558
P04324,hsa:2160
P04325,hsa:1581
P04326,hsa:2160
P04327,hsa:5333
P04328,hsa:695
P04329,hsa:279
P04330,hsa:8854
P04331,hsa:1555
P04332,hsa:5406
P04333,hsa:10747
P04334,hsa:114
P04335,hsa:5136
P04336,hsa:1557
P04337,hsa:10935
P04338,hsa:7298
P04339,hsa:7150
P04340,hsa:10667
P04341,hsa:1728
P04342,hsa:8513
P04343,hsa:1504
P04344,hsa:1593
P04345,hsa:5479
P04346,hsa:5494
P04347,hsa:763
P04348,hsa:476
P04349,hsa:1557
P04350,hsa:9601
P04351,hsa:5740
P04352,hsa:84171
P04353,hsa:7153
P04354,hsa:111
P04355,hsa:3815
P04356,hsa:132160
P04357,hsa:27115
P04358,hsa:1558
P04359,hsa:2280
P04360,hsa:3991
P04361,hsa:1852
P04362,hsa:6799
P04363,hsa:4058
P04364,hsa:377677
P04365,hsa:4914
P04366,hsa:5537
P04367,hsa:5136
P04368,hsa:151531
P04369,hsa:1956
P04370,hsa:11330
P04371,hsa:10846
P04372,hsa:5536
P04373,hsa:284541
P04374,hsa:5407
P04375,hsa:239
P04376,hsa:5537
P04377,hsa:1555
P04378,hsa:1436
P04379,hsa:1543
P04380,hsa:1806
P04381,hsa:116447
P04382,hsa:5447
P04383,hsa:1595
P04384,hsa:2160
P04385,hsa:1558
P04386,hsa:8399
P04387,hsa:8435
P04388,hsa:4759
P04389,hsa:5126
P04390,hsa:657
P04391,hsa:5136
P04392,hsa:5140
P04393,hsa:1545
P04394,hsa:1537
P04395,hsa:199974
P04396,hsa:613
P04397,hsa:2050
P04398,hsa:1267
P04399,hsa:1636
P04400,hsa:23097
P04401,hsa:1019
P04402,hsa:2677
P04403,hsa:4486
P04404,hsa:5049
P04405,hsa:43
P04406,hsa:1312
P04407,hsa:1573
P04408,hsa:5831
P04409,hsa:50940
P04410,hsa:5657
P04411,hsa:5743
P04412,hsa:1024
P04413,hsa:5149
P04414,hsa:3791
P04415,hsa:768
P04416,hsa:6725
P04417,hsa:246
P04418,hsa:1215
P04419,hsa:5149
P04420,hsa:28972
P04421,hsa:3067
P04422,hsa:218
P04423,hsa:6609
P04424,hsa:2042
P04425,hsa:763
P04426,hsa:25796
P04427,hsa:780
P04428,hsa:4953
P04429,hsa:23632
P04430,hsa:1019
P04431,hsa:2042
P04432,hsa:1025
P04433,hsa:5150
P04434,hsa:5337
P04435,hsa:9601
P04436,hsa:9945
P04437,hsa:3295
P04438,hsa:3376
P04439,hsa:1544
P04440,hsa:1021
P04441,hsa:1848
P04442,hsa:57016
P04443,hsa:5332
P04444,hsa:1022
P04445,hsa:1576
P04446,hsa:2639
P04447,hsa:240
P04448,hsa:8435
P04449,hsa:4233
P04450,hsa:3055
P04451,hsa:2321
P04452,hsa:767
P04453,hsa:5743
P04454,hsa:5500
P04455,hsa:10461
P04456,hsa:4191
P04457,hsa:284541
P04458,hsa:23632
P04459,hsa:1572
P04460,hsa:32
P04461,hsa:5137
P04462,hsa:5837
P04463,hsa:4920
P04464,hsa:8555
P04465,hsa:3645
P04466,hsa:3990
P04467,hsa:10858
P04468,hsa:29920
P04469,hsa:4129
P04470,hsa:219
P04471,hsa:10858
P04472,hsa:260293
P04473,hsa:1636
P04474,hsa:5538
P04475,hsa:1719
P04476,hsa:11238
P04477,hsa:7174
P04478,hsa:55
P04479,hsa:2064
P04480,hsa:29920
P04481,hsa:10858
P04482,hsa:2595
P04483,hsa:27034
P04484,hsa:2822
P04485,hsa:377677
P04486,hsa:4051
P04487,hsa:199974
P04488,hsa:4143
P04489,hsa:4233
P04490,hsa:2264
P04491,hsa:5743
P04492,hsa:2342
P04493,hsa:7297
P04494,hsa:3156
P04495,hsa:6652
P04496,hsa:7173
P04497,hsa:1558
P04498,hsa:51292
P04499,hsa:5447
P04500,hsa:84695
P04501,hsa:199974
P04502,hsa:225689
P04503,hsa:3643
P04504,hsa:29785
P04505,hsa:100
P04506,hsa:279
P04507,hsa:1557
P04508,hsa:11072
P04509,hsa:1565
P04510,hsa:5351
P04511,hsa:4881
P04512,hsa:5501
P04513,hsa:8513
P04514,hsa:2241
P04515,hsa:2046
P04516,hsa:2155
P04517,hsa:1572
P04518,hsa:10188
P04519,hsa:2048
P04520,hsa:84812
P04521,hsa:762
P04522,hsa:1537
P04523,hsa:1577
P04524,hsa:3290
P04525,hsa:768
P04526,hsa:1384
P04527,hsa:1033
P04528,hsa:2806
P04529,hsa:3290
P04530,hsa:5045
P04531,hsa:5141
P04532,hsa:10935
P04533,hsa:1636
P04534,hsa:2242
P04535,hsa:1584
P04536,hsa:36
P04537,hsa:51181
P04538,hsa:199974
P04539,hsa:5151
P04540,hsa:216
P04541,hsa:1543
P04542,hsa:8654
P04543,hsa:7155
P04544,hsa:5606
P04545,hsa:5319
P04546,hsa:590
P04547,hsa:51172
P04548,hsa:125
P04549,hsa:5743
P04550,hsa:5321
P04551,hsa:1595
P04552,hsa:51302
P04553,hsa:5136
P04554,hsa:313
P04555,hsa:1580
P04556,hsa:5444
P04557,hsa:5150
P04558,hsa:8972
P04559,hsa:5336
P04560,hsa:5607
P04561,hsa:7298
P04562,hsa:51205
P04563,hsa:2147
P04564,hsa:25
P04565,hsa:57016
P04566,hsa:1445
P04567,hsa:1719
P04568,hsa:94
P04569,hsa:763
P04570,hsa:1548
P04571,hsa:4758
P04572,hsa:28
P04573,hsa:231
P04574,hsa:8556
P04575,hsa:5147
P04576,hsa:1312
P04577,hsa:1636
P04578,hsa:8654
P04579,hsa:1548
P04580,hsa:326625
P04581,hsa:4860
P04582,hsa:10825
P04583,hsa:8654
P04584,hsa:55359
P04585,hsa:25824
P04586,hsa:11266
P04587,hsa:11202
P04588,hsa:4128
P04589,hsa:5149
P04590,hsa:1594
P04591,hsa:11072
P04592,hsa:3291
P04593,hsa:151531
P04594,hsa:6714
P04595,hsa:5152
P04596,hsa:1312
P04597,hsa:5144
P04598,hsa:5607
P04599,hsa:1553
P04600,hsa:51365
P04601,hsa:10846
P04602,hsa:5657
P04603,hsa:5142
P04604,hsa:5598
P04605,hsa:4129
P04606,hsa:2224
P04607,hsa:1586
P04608,hsa:6098
P04609,hsa:5742
P04610,hsa:7453
P04611,hsa:5143
P04612,hsa:84171
P04613,hsa:5150
P04614,hsa:51
P04615,hsa:4486
P04616,hsa:5606
P04617,hsa:2041
P04618,hsa:2534
P04619,hsa:1555
P04620,hsa:6416
P04621,hsa:7010
P04622,hsa:1800
P04623,hsa:43
P04624,hsa:5137
P04625,hsa:762
P04626,hsa:79799
P04627,hsa:27115
P04628,hsa:7294
P04629,hsa:1558
P04630,hsa:38
P04631,hsa:1595
P04632,hsa:6259
P04633,hsa:284541
P04634,hsa:1267
P04635,hsa:1584
P04636,hsa:3816
P04637,hsa:1555
P04638,hsa:6652
P04639,hsa:50940
P04640,hsa:1576
P04641,hsa:8555
P04642,hsa:695
P04643,hsa:93650
P04644,hsa:91039
P04645,hsa:444
P04646,hsa:10549
P04647,hsa:4920
P04648,hsa:7372
P04649,hsa:84812
P04650,hsa:9388
P04651,hsa:2049
P04652,hsa:3034
P04653,hsa:5141
P04654,hsa:1056
P04655,hsa:5515
P04656,hsa:7150
P04657,hsa:5536
P04658,hsa:54
P04659,hsa:1544
P04660,hsa:1558
P04661,hsa:1576
P04662,hsa:10667
P04663,hsa:9647
P04664,hsa:5050
P04665,hsa:5151
P04666,hsa:50940
P04667,hsa:51004
P04668,hsa:2065
P04669,hsa:780
P04670,hsa:5331
P04671,hsa:4128
P04672,hsa:30833
P04673,hsa:1728
P04674,hsa:116447
P04675,hsa:5137
P04676,hsa:613
P04677,hsa:2048
P04678,hsa:3292
P04679,hsa:54578
P04680,hsa:1890
P04681,hsa:231
P04682,hsa:55
P04683,hsa:2548
P04684,hsa:51
P04685,hsa:51095
P04686,hsa:1431
P04687,hsa:2158
P04688,hsa:1024
P04689,hsa:5754
P04690,hsa:91039
P04691,hsa:5147
P04692,hsa:2597
P04693,hsa:5476
P04694,hsa:3141
P04695,hsa:586
P04696,hsa:5533
P04697,hsa:6713
P04698,hsa:93650
P04699,hsa:63904
P04700,hsa:22954
P04701,hsa:1577
P04702,hsa:5538
P04703,hsa:1557
P04704,hsa:5495
P04705,hsa:1583
P04706,hsa:5444
P04707,hsa:3945
P04708,hsa:91
P04709,hsa:4916
P04710,hsa:5657
P04711,hsa:5151
P04712,hsa:5834
P04713,hsa:5140
P04714,hsa:4548
P04715,hsa:54677
P04716,hsa:3816
P04717,hsa:1559
P04718,hsa:196883
P04719,hsa:1432
P04720,hsa:3416
P04721,hsa:5533
P04722,hsa:2264
P04723,hsa:5742
P04724,hsa:64600
P04725,hsa:5747
P04726,hsa:4835
P04727,hsa:3551
P04728,hsa:4017
P04729,hsa:1555
P04730,hsa:7371
P04731,hsa:22843
P04732,hsa:2048
P04733,hsa:54878
P04734,hsa:1849
P04735,hsa:27115
P04736,hsa:23475
P04737,hsa:5144
P04738,hsa:683
P04739,hsa:2264
P04740,hsa:131
P04741,hsa:5142
P04742,hsa:1559
P04743,hsa:11238
P04744,hsa:26279
P04745,hsa:1178
P04746,hsa:1728
P04747,hsa:9563
P04748,hsa:5156
P04749,hsa:1956
P04750,hsa:5148
P04751,hsa:760
P04752,hsa:23632
P04753,hsa:1589
P04754,hsa:55902
P04755,hsa:8654
P04756,hsa:51166
P04757,hsa:64816
P04758,hsa:199974
P04759,hsa:5320
P04760,hsa:31
P04761,hsa:5143
P04762,hsa:50
P04763,hsa:8435
P04764,hsa:133121
P04765,hsa:353
P04766,hsa:4311
P04767,hsa:5147
P04768,hsa:1621
P04769,hsa:2047
P04770,hsa:3791
P04771,hsa:5147
P04772,hsa:5331
P04773,hsa:4023
P04774,hsa:9647
P04775,hsa:771
P04776,hsa:1020
P04777,hsa:3614
P04778,hsa:5338
P04779,hsa:84618
P04780,hsa:115
P04781,hsa:5137
P04782,hsa:9388
P04783,hsa:2324
P04784,hsa:4129
P04785,hsa:1580
P04786,hsa:1445
P04787,hsa:1557
P04788,hsa:6713
P04789,hsa:762
P04790,hsa:30
P04791,hsa:7298
P04792,hsa:5294
P04793,hsa:28
P04794,hsa:9088
P04795,hsa:1571
P04796,hsa:4128
P04797,hsa:5149
P04798,hsa:1847
P04799,hsa:1544
P04800,hsa:5605
P04801,hsa:2049
P04802,hsa:1593
P04803,hsa:5152
P04804,hsa:761
P04805,hsa:36
P04806,hsa:5051
P04807,hsa:5149
P04808,hsa:23236
P04809,hsa:8940
P04810,hsa:1733
P04811,hsa:1588
P04812,hsa:1735
P04813,hsa:495
P04814,hsa:28972
P04815,hsa:246
P04816,hsa:2155
P04817,hsa:5531
P04818,hsa:2045
P04819,hsa:3645
P04820,hsa:2051
P04821,hsa:8654
P04822,hsa:5337
P04823,hsa:8622
P04824,hsa:5330
P04825,hsa:3716
P04826,hsa:1734
P04827,hsa:5147
P04828,hsa:5335
P04829,hsa:1588
P04830,hsa:6713
P04831,hsa:51645
P04832,hsa:5743
P04833,hsa:5601
P04834,hsa:5478
P04835,hsa:760
P04836,hsa:5144
P04837,hsa:5140
P04838,hsa:1586
P04839,hsa:6646
P04840,hsa:4281
P04841,hsa:3718
P04842,hsa:4921
P04843,hsa:5340
P04844,hsa:34
P04845,hsa:2548
P04846,hsa:2042
P04847,hsa:1553
P04848,hsa:5150
P04849,hsa:1571
P04850,hsa:111
P04851,hsa:1562
P04852,hsa:613
P04853,hsa:1565
P04854,hsa:6098
P04855,hsa:760
P04856,hsa:225689
P04857,hsa:1565
P04858,hsa:56922
P04859,hsa:4914
P04860,hsa:5470
P04861,hsa:5136
P04862,hsa:10056
P04863,hsa:1557
P04864,hsa:5335
P04865,hsa:1549
P04866,hsa:23097
P04867,hsa:5147
P04868,hsa:55811
P04869,hsa:129807
P04870,hsa:9601
P04871,hsa:7156
P04872,hsa:270
P04873,hsa:4920
P04874,hsa:132160
P04875,hsa:284541
P04876,hsa:8529
P04877,hsa:4548
P04878,hsa:51
P04879,hsa:260293
P04880,hsa:5625
P04881,hsa:5147
P04882,hsa:4058
P04883,hsa:1576
P04884,hsa:284541
P04885,hsa:51302
P04886,hsa:513
P04887,hsa:1544
P04888,hsa:5444
P04889,hsa:1636
P04890,hsa:3791
P04891,hsa:760
P04892,hsa:217
P04893,hsa:4593
P04894,hsa:63036
P04895,hsa:51251
P04896,hsa:6716
P04897,hsa:5743
P04898,hsa:2638
P04899,hsa:5594
P04900,hsa:64902
P04901,hsa:5743
P04902,hsa:94
P04903,hsa:5142
P04904,hsa:2639
P04905,hsa:1565
P04906,hsa:3001
P04907,hsa:27032
P04908,hsa:313
P04909,hsa:1577
P04910,hsa:5336
P04911,hsa:2043
P04912,hsa:4311
P04913,hsa:134510
P04914,hsa:2185
P04915,hsa:660
P04916,hsa:3612
P04917,hsa:2260
P04918,hsa:27115
P04919,hsa:3001
P04920,hsa:2324
P04921,hsa:5140
P04922,hsa:763
P04923,hsa:43
P04924,hsa:114
P04925,hsa:1018
P04926,hsa:134510
P04927,hsa:1543
P04928,hsa:10846
P04929,hsa:5151
P04930,hsa:51004
P04931,hsa:3156
P04932,hsa:4129
P04933,hsa:1595
P04934,hsa:7366
P04935,hsa:10056
P04936,hsa:53938
P04937,hsa:2047
P04938,hsa:5320
P04939,hsa:3156
P04940,hsa:51251
P04941,hsa:4129
P04942,hsa:3002
P04943,hsa:2322
P04944,hsa:1559
P04945,hsa:2066
P04946,hsa:1990
P04947,hsa:5138
P04948,hsa:9955
P04949,hsa:2595
P04950,hsa:5321
P04951,hsa:5147
P04952,hsa:10461
P04953,hsa:4860
P04954,hsa:150290
P04955,hsa:5742
P04956,hsa:8654
P04957,hsa:4916
P04958,hsa:108
P04959,hsa:1572
P04960,hsa:1848
P04961,hsa:1585
P04962,hsa:834
P04963,hsa:199974
P04964,hsa:1990
P04965,hsa:1543
P04966,hsa:223
P04967,hsa:1436
P04968,hsa:6300
P04969,hsa:2260
P04970,hsa:2044
P04971,hsa:5142
P04972,hsa:1178
P04973,hsa:2322
P04974,hsa:501
P04975,hsa:5597
P04976,hsa:7155
P04977,hsa:1565
P04978,hsa:151531
P04979,hsa:1558
P04980,hsa:100
P04981,hsa:11238
P04982,hsa:11343
P04983,hsa:4025
P04984,hsa:6416
P04985,hsa:2261
P04986,hsa:1384
P04987,hsa:23236
P04988,hsa:25824
P04989,hsa:9420
P04990,hsa:10720
P04991,hsa:4051
P04992,hsa:51172
P04993,hsa:8529
P04994,hsa:5743
P04995,hsa:51302
P04996,hsa:10056
P04997,hsa:2043
P04998,hsa:7525
P04999,hsa:5407
P05000,hsa:4594
P05001,hsa:8622
P05002,hsa:2047
P05003,hsa:762
P05004,hsa:5336
P05005,hsa:2042
P05006,hsa:2326
P05007,hsa:64816
P05008,hsa:11202
P05009,hsa:23632
P05010,hsa:353
P05011,hsa:1549
P05012,hsa:5141
P05013,hsa:3156
P05014,hsa:4915
P05015,hsa:4023
P05016,hsa:10935
P05017,hsa:5159
P05018,hsa:763
P05019,hsa:5148
P05020,hsa:5294
P05021,hsa:2045
P05022,hsa:5650
P05023,hsa:1636
P05024,hsa:3716
P05025,hsa:26279
P05026,hsa:1734
P05027,hsa:558
P05028,hsa:22843
P05029,hsa:5126
P05030,hsa:5049
P05031,hsa:1565
P05032,hsa:150290
P05033,hsa:1559
P05034,hsa:635
P05035,hsa:5140
P05036,hsa:4594
P05037,hsa:2066
P05038,hsa:1593
P05039,hsa:1594
P05040,hsa:51095
P05041,hsa:8622
P05042,hsa:326625
P05043,hsa:1544
P05044,hsa:108
P05045,hsa:4048
P05046,hsa:3055
P05047,hsa:377677
P05048,hsa:6241
P05049,hsa:5478
P05050,hsa:5147
P05051,hsa:10935
P05052,hsa:5481
P05053,hsa:84532
P05054,hsa:51645
P05055,hsa:5150
P05056,hsa:10279
P05057,hsa:5743
P05058,hsa:3906
P05059,hsa:1553
P05060,hsa:8556
P05061,hsa:7498
P05062,hsa:3034
P05063,hsa:7153
P05064,hsa:1594
P05065,hsa:2324
P05066,hsa:5408
P05067,hsa:3991
P05068,hsa:23475
P05069,hsa:23239
P05070,hsa:1020
P05071,hsa:51
P05072,hsa:5602
P05073,hsa:5743
P05074,hsa:2878
P05075,hsa:3791
P05076,hsa:2324
P05077,hsa:1589
P05078,hsa:2242
P05079,hsa:1956
P05080,hsa:11238
P05081,hsa:5743
P05082,hsa:50484
P05083,hsa:4915
P05084,hsa:3283
P05085,hsa:2766
P05086,hsa:4837
P05087,hsa:5136
P05088,hsa:217
P05089,hsa:762
P05090,hsa:5319
P05091,hsa:1544
P05092,hsa:5336
P05093,hsa:5294
P05094,hsa:150290
P05095,hsa:3156
P05096,hsa:10846
P05097,hsa:30
P05098,hsa:765
P05099,hsa:2595
P05100,hsa:29968
P05101,hsa:3551
P05102,hsa:5423
P05103,hsa:8972
P05104,hsa:55359
P05105,hsa:5141
P05106,hsa:2356
P05107,hsa:1588
P05108,hsa:760
P05109,hsa:2264
P05110,hsa:10279
P05111,hsa:5146
P05112,hsa:8972
P05113,hsa:4058
P05114,hsa:7294
P05115,hsa:2159
P05116,hsa:84812
P05117,hsa:1584
P05118,hsa:1033
P05119,hsa:3480
P05120,hsa:5515
P05121,hsa:4128
P05122,hsa:2936
P05123,hsa:247
P05124,hsa:7957
P05125,hsa:5625
P05126,hsa:51601
P05127,hsa:8622
P05128,hsa:4552
P05129,hsa:2147
P05130,hsa:28972
P05131,hsa:1594
P05132,hsa:84695
P05133,hsa:1580
P05134,hsa:9641
P05135,hsa:5144
P05136,hsa:7156
P05137,hsa:30833
P05138,hsa:759
P05139,hsa:5596
P05140,hsa:7084
P05141,hsa:1580
P05142,hsa:7173
P05143,hsa:1719
P05144,hsa:5651
P05145,hsa:4048
P05146,hsa:1594
